type,input,repetition,input-size,output-size,time
get-file,secs/acks.tex,31,62,767,1492030
get-file,secs/acks.tex,32,62,767,1726698
get-file,secs/acks.tex,33,62,767,1560402
get-file,secs/acks.tex,34,62,767,1604837
get-file,secs/acks.tex,35,62,767,1611642
get-file,secs/acks.tex,36,62,767,1557072
get-file,secs/acks.tex,37,62,767,1480379
get-file,secs/acks.tex,38,62,767,1550001
get-file,secs/acks.tex,39,62,767,1606128
get-file,secs/acks.tex,40,62,767,1504028
get-file,secs/acks.tex,41,62,767,1499839
get-file,secs/acks.tex,42,62,767,1481815
get-file,secs/acks.tex,43,62,767,2085464
get-file,secs/acks.tex,44,62,767,1461134
get-file,secs/acks.tex,45,62,767,1447631
get-file,secs/acks.tex,46,62,767,1453483
get-file,secs/acks.tex,47,62,767,1473354
get-file,secs/acks.tex,48,62,767,1436667
get-file,secs/acks.tex,49,62,767,1503333
get-file,secs/acks.tex,50,62,767,1459987
get-file,secs/multi.tex,1,63,1203,1472178
get-file,secs/multi.tex,2,63,1203,1490976
get-file,secs/multi.tex,3,63,1203,1488178
get-file,secs/multi.tex,4,63,1203,2591342
get-file,secs/multi.tex,5,63,1203,1670861
get-file,secs/multi.tex,6,63,1203,1617351
get-file,secs/multi.tex,7,63,1203,1476653
get-file,secs/multi.tex,8,63,1203,1494902
get-file,secs/multi.tex,9,63,1203,1517669
get-file,secs/multi.tex,10,63,1203,1825776
get-file,secs/multi.tex,11,63,1203,1558001
get-file,secs/multi.tex,12,63,1203,1558635
get-file,secs/multi.tex,13,63,1203,1527768
get-file,secs/multi.tex,14,63,1203,2284202
get-file,secs/multi.tex,15,63,1203,1551317
get-file,secs/multi.tex,16,63,1203,1572226
get-file,secs/multi.tex,17,63,1203,1530649
get-file,secs/multi.tex,18,63,1203,1494645
get-file,secs/multi.tex,19,63,1203,1538342
get-file,secs/multi.tex,20,63,1203,1636548
get-file,secs/multi.tex,21,63,1203,1460329
get-file,secs/multi.tex,22,63,1203,1557163
get-file,secs/multi.tex,23,63,1203,1744416
get-file,secs/multi.tex,24,63,1203,1716017
get-file,secs/multi.tex,25,63,1203,1700997
get-file,secs/multi.tex,26,63,1203,1700413
get-file,secs/multi.tex,27,63,1203,1537795
get-file,secs/multi.tex,28,63,1203,1561991
get-file,secs/multi.tex,29,63,1203,1451636
get-file,secs/multi.tex,30,63,1203,1506615
get-file,secs/multi.tex,31,63,1203,1574369
get-file,secs/multi.tex,32,63,1203,1561727
get-file,secs/multi.tex,33,63,1203,1584835
get-file,secs/multi.tex,34,63,1203,1602572
get-file,secs/multi.tex,35,63,1203,1502136
get-file,secs/multi.tex,36,63,1203,1467733
get-file,secs/multi.tex,37,63,1203,1695537
get-file,secs/multi.tex,38,63,1203,1567897
get-file,secs/multi.tex,39,63,1203,1583664
get-file,secs/multi.tex,40,63,1203,1667881
get-file,secs/multi.tex,41,63,1203,1506211
get-file,secs/multi.tex,42,63,1203,1500493
get-file,secs/multi.tex,43,63,1203,1483887
get-file,secs/multi.tex,44,63,1203,1589807
get-file,secs/multi.tex,45,63,1203,1469838
get-file,secs/multi.tex,46,63,1203,1591898
get-file,secs/multi.tex,47,63,1203,1536877
get-file,secs/multi.tex,48,63,1203,1552367
get-file,secs/multi.tex,49,63,1203,1421932
get-file,secs/multi.tex,50,63,1203,1510600
get-file,secs/core.tex,1,62,12143,1609952
get-file,secs/core.tex,2,62,12143,1712992
get-file,secs/core.tex,3,62,12143,1599604
get-file,secs/core.tex,4,62,12143,1664375
get-file,secs/core.tex,5,62,12143,1920225
get-file,secs/core.tex,6,62,12143,2003287
get-file,secs/core.tex,7,62,12143,1843730
get-file,secs/core.tex,8,62,12143,1673815
get-file,secs/core.tex,9,62,12143,1823588
get-file,secs/core.tex,10,62,12143,1712961
get-file,secs/core.tex,11,62,12143,1678463
get-file,secs/core.tex,12,62,12143,1633129
get-file,secs/core.tex,13,62,12143,1659900
get-file,secs/core.tex,14,62,12143,1643249
get-file,secs/core.tex,15,62,12143,1605432
get-file,secs/core.tex,16,62,12143,1657067
get-file,secs/core.tex,17,62,12143,1742441
get-file,secs/core.tex,18,62,12143,1615479
get-file,secs/core.tex,19,62,12143,1622152
get-file,secs/core.tex,20,62,12143,1850055
get-file,secs/core.tex,21,62,12143,1681453
get-file,secs/core.tex,22,62,12143,1728435
get-file,secs/core.tex,23,62,12143,1636522
get-file,secs/core.tex,24,62,12143,1656400
get-file,secs/core.tex,25,62,12143,1586182
get-file,secs/core.tex,26,62,12143,1560081
get-file,secs/core.tex,27,62,12143,1579130
get-file,secs/core.tex,28,62,12143,1591637
get-file,secs/core.tex,29,62,12143,1603251
get-file,secs/core.tex,30,62,12143,1616203
get-file,secs/core.tex,31,62,12143,1565663
get-file,secs/core.tex,32,62,12143,1823795
get-file,secs/core.tex,33,62,12143,1654232
get-file,secs/core.tex,34,62,12143,1632802
get-file,secs/core.tex,35,62,12143,1668475
get-file,secs/core.tex,36,62,12143,1569508
get-file,secs/core.tex,37,62,12143,1777698
get-file,secs/core.tex,38,62,12143,1686546
get-file,secs/core.tex,39,62,12143,1606655
get-file,secs/core.tex,40,62,12143,1673342
get-file,secs/core.tex,41,62,12143,1628664
get-file,secs/core.tex,42,62,12143,1750528
get-file,secs/core.tex,43,62,12143,1652735
get-file,secs/core.tex,44,62,12143,1618685
get-file,secs/core.tex,45,62,12143,1648222
get-file,secs/core.tex,46,62,12143,1637245
get-file,secs/core.tex,47,62,12143,1627191
get-file,secs/core.tex,48,62,12143,1670174
get-file,secs/core.tex,49,62,12143,1725297
get-file,secs/core.tex,50,62,12143,1610334
get-file,sampleteaser.pdf,1,66,585416,10272110
get-file,sampleteaser.pdf,2,66,585416,8420685
get-file,sampleteaser.pdf,3,66,585416,8657149
get-file,sampleteaser.pdf,4,66,585416,8666653
get-file,sampleteaser.pdf,5,66,585416,10302844
get-file,sampleteaser.pdf,6,66,585416,8530455
get-file,sampleteaser.pdf,7,66,585416,11904959
get-file,sampleteaser.pdf,8,66,585416,8531025
get-file,sampleteaser.pdf,9,66,585416,8285098
get-file,sampleteaser.pdf,10,66,585416,8064585
get-file,sampleteaser.pdf,11,66,585416,14713190
get-file,sampleteaser.pdf,12,66,585416,8414581
get-file,sampleteaser.pdf,13,66,585416,39763524
get-file,sampleteaser.pdf,14,66,585416,9004946
get-file,sampleteaser.pdf,15,66,585416,18425661
get-file,sampleteaser.pdf,16,66,585416,9244706
get-file,sampleteaser.pdf,17,66,585416,8667069
get-file,sampleteaser.pdf,18,66,585416,8427924
get-file,sampleteaser.pdf,19,66,585416,8428711
get-file,sampleteaser.pdf,20,66,585416,27095170
get-file,sampleteaser.pdf,21,66,585416,8802588
get-file,sampleteaser.pdf,22,66,585416,8256274
get-file,sampleteaser.pdf,23,66,585416,8500160
get-file,sampleteaser.pdf,24,66,585416,8529106
get-file,sampleteaser.pdf,25,66,585416,8695895
get-file,sampleteaser.pdf,26,66,585416,8452722
get-file,sampleteaser.pdf,27,66,585416,46874971
get-file,sampleteaser.pdf,28,66,585416,9224765
get-file,sampleteaser.pdf,29,66,585416,8255740
get-file,sampleteaser.pdf,30,66,585416,10924263
get-file,sampleteaser.pdf,31,66,585416,8427610
get-file,sampleteaser.pdf,32,66,585416,8474595
get-file,sampleteaser.pdf,33,66,585416,8075327
get-file,sampleteaser.pdf,34,66,585416,8087907
get-file,sampleteaser.pdf,35,66,585416,38736753
get-file,sampleteaser.pdf,36,66,585416,9146136
get-file,sampleteaser.pdf,37,66,585416,8226723
get-file,sampleteaser.pdf,38,66,585416,9484315
get-file,sampleteaser.pdf,39,66,585416,8938758
get-file,sampleteaser.pdf,40,66,585416,8868380
get-file,sampleteaser.pdf,41,66,585416,8869527
get-file,sampleteaser.pdf,42,66,585416,8371437
get-file,sampleteaser.pdf,43,66,585416,39130789
get-file,sampleteaser.pdf,44,66,585416,10073710
get-file,sampleteaser.pdf,45,66,585416,9142981
get-file,sampleteaser.pdf,46,66,585416,9412469
get-file,sampleteaser.pdf,47,66,585416,8791254
get-file,sampleteaser.pdf,48,66,585416,9080695
get-file,sampleteaser.pdf,49,66,585416,9231342
get-file,sampleteaser.pdf,50,66,585416,43828699
