type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,full,1,55,41654,3263744171,0.556969,2.63182
compile,full,2,55,41654,3268972722,0.502377,2.64166
compile,full,3,55,41654,3275640649,0.508279,2.60706
compile,full,4,55,41654,3248287285,0.402802,2.6121
compile,full,5,55,41654,3221566012,0.441226,2.62828
compile,full,6,55,41654,3193655372,0.456893,2.58709
compile,full,7,55,41654,3601496612,0.817201,2.64397
compile,full,8,55,41654,3292126807,0.446866,2.6669
compile,full,9,55,41653,3196019207,0.441347,2.62597
compile,full,10,55,41654,3273625516,0.522753,2.60586
compile,full,11,55,41654,3261478174,0.466896,2.56184
compile,full,12,55,41653,3338314162,0.42616,2.64086
compile,full,13,55,41654,3331428801,0.446754,2.69111
compile,full,14,55,41654,3570913600,0.414846,2.97422
compile,full,15,55,41654,3353334690,0.505109,2.69189
compile,full,16,55,41654,3243174733,0.486752,2.64344
compile,full,17,55,41654,3220723963,0.433464,2.61249
compile,full,18,55,41654,3182121135,0.389735,2.6148
compile,full,19,55,41654,3187087112,0.437674,2.56021
compile,full,20,55,41654,3562464780,0.813069,2.5859
compile,full,21,55,41654,3354957996,0.573259,2.66054
compile,full,22,55,41654,3202404785,0.443389,2.58404
compile,full,23,55,41654,3271039354,0.548865,2.61468
compile,full,24,55,41654,3559926639,0.567063,2.73273
compile,full,25,55,41654,3445791013,0.489898,2.79201
compile,full,26,55,41654,3274370554,0.407945,2.70758
compile,full,27,55,41654,3132197035,0.443576,2.56299
compile,full,28,55,41654,3107390121,0.435452,2.56343
compile,full,29,55,41654,3355397714,0.593709,2.58168
compile,full,30,55,41654,3341941767,0.641502,2.60905
compile,full,31,55,41653,3287926841,0.587732,2.60744
compile,full,32,55,41654,3292163459,0.537489,2.60734
compile,full,33,55,41654,4504684779,1.69851,2.66256
compile,full,34,55,41654,3492801034,0.664196,2.67806
compile,full,35,55,41654,3117824342,0.431138,2.60762
compile,full,36,55,41654,3187583566,0.473349,2.58285
compile,full,37,55,41653,3171244088,0.44959,2.6508
compile,full,38,55,41654,3506220403,0.490468,2.88213
compile,full,39,55,41652,3577845591,0.92237,2.57988
compile,full,40,55,41654,3336730450,0.544933,2.60601
compile,full,41,55,41654,3191437328,0.427026,2.61302
compile,full,42,55,41654,3181182231,0.508116,2.56406
compile,full,43,55,41654,3633321742,0.794269,2.66346
compile,full,44,55,41654,3232223399,0.444323,2.63634
compile,full,45,55,41654,3396179617,0.524723,2.75714
compile,full,46,55,41654,3412429722,0.486726,2.71827
compile,full,47,55,41653,3489891206,0.708772,2.64239
compile,full,48,55,41654,3355298776,0.522971,2.64459
compile,full,49,55,41654,3444671482,0.502265,2.73387
compile,full,50,55,41654,3250281401,0.536855,2.59962
compile,small-update,1,56,318,453793609,0.195644,0.108268
compile,small-update,2,56,318,304058458,0.076467,0.096316
compile,small-update,3,56,318,323045199,0.066284,0.102187
compile,small-update,4,56,318,387749008,0.065595,0.103047
compile,small-update,5,56,318,358864270,0.110004,0.113884
compile,small-update,6,56,318,279308323,0.071602,0.096694
compile,small-update,7,56,318,329880455,0.068574,0.101247
compile,small-update,8,56,317,327234124,0.085309,0.10186
compile,small-update,9,56,318,491642197,0.066966,0.116509
compile,small-update,10,56,318,437876352,0.085188,0.123745
compile,small-update,11,56,318,453124363,0.115819,0.134103
compile,small-update,12,56,318,322752671,0.100595,0.099148
compile,small-update,13,56,318,311718562,0.083865,0.099914
compile,small-update,14,56,318,297770017,0.073162,0.093937
compile,small-update,15,56,318,297659910,0.083815,0.094797
compile,small-update,16,56,317,363004910,0.129764,0.12374
compile,small-update,17,56,318,366706428,0.077226,0.100934
compile,small-update,18,56,318,368579881,0.069456,0.099526
compile,small-update,19,56,318,347955801,0.080792,0.107658
compile,small-update,20,56,317,363684743,0.062464,0.11881
compile,small-update,21,56,318,420390424,0.088651,0.097159
compile,small-update,22,56,318,384908647,0.059347,0.100577
compile,small-update,23,56,318,288599163,0.068528,0.095226
compile,small-update,24,56,317,212555075,0.057591,0.09622
compile,small-update,25,56,318,536346205,0.161867,0.126397
compile,small-update,26,56,318,355560407,0.129429,0.094736
compile,small-update,27,56,318,282515529,0.073071,0.107756
compile,small-update,28,56,318,400426777,0.055835,0.109047
compile,small-update,29,56,318,316978116,0.064342,0.105237
compile,small-update,30,56,318,265428672,0.062997,0.092958
compile,small-update,31,56,318,324122334,0.082472,0.094609
compile,small-update,32,56,315,321492703,0.072,0.111928
compile,small-update,33,56,318,341731639,0.061011,0.105693
compile,small-update,34,56,318,310999666,0.070306,0.111826
compile,small-update,35,56,318,366539157,0.094098,0.124045
compile,small-update,36,56,318,455286548,0.064809,0.133581
compile,small-update,37,56,318,297435601,0.118992,0.105293
compile,small-update,38,56,318,308486422,0.112324,0.122075
compile,small-update,39,56,318,313337952,0.072188,0.101534
compile,small-update,40,56,318,280416905,0.062688,0.106455
compile,small-update,41,56,318,308074527,0.063722,0.096243
compile,small-update,42,56,317,317808471,0.07245,0.096858
compile,small-update,43,56,317,305064933,0.06307,0.096132
compile,small-update,44,56,318,297536832,0.059645,0.095133
compile,small-update,45,56,318,491339257,0.245038,0.106559
compile,small-update,46,56,317,336692981,0.119148,0.09418
compile,small-update,47,56,318,306695621,0.058528,0.094123
compile,small-update,48,56,318,363869432,0.066885,0.107983
compile,small-update,49,56,318,212833615,0.062478,0.093876
compile,small-update,50,56,318,290199974,0.069442,0.096236
compile,large-update,1,56,613,414179781,0.135526,0.089618
compile,large-update,2,56,613,442527817,0.167954,0.082231
compile,large-update,3,56,613,428910532,0.246592,0.089182
compile,large-update,4,56,613,424443373,0.232137,0.075763
compile,large-update,5,56,613,523533497,0.229847,0.086676
compile,large-update,6,56,613,384312040,0.154047,0.090698
compile,large-update,7,56,612,453983117,0.21473,0.077885
compile,large-update,8,56,613,774401867,0.230144,0.084026
compile,large-update,9,56,612,507612835,0.17886,0.103017
compile,large-update,10,56,613,360576346,0.185494,0.084065
compile,large-update,11,56,613,417520106,0.174604,0.078341
compile,large-update,12,56,612,444051131,0.194835,0.08515
compile,large-update,13,56,613,513773255,0.201678,0.117203
compile,large-update,14,56,613,519162161,0.276321,0.079471
compile,large-update,15,56,613,458682476,0.230555,0.083505
compile,large-update,16,56,613,345635335,0.161877,0.098941
compile,large-update,17,56,613,430483062,0.220133,0.075352
compile,large-update,18,56,613,453865320,0.183081,0.079159
compile,large-update,19,56,613,359943728,0.143326,0.079292
compile,large-update,20,56,613,385384646,0.159422,0.080934
compile,large-update,21,56,613,447575840,0.140254,0.091845
compile,large-update,22,56,613,432462855,0.126326,0.075589
compile,large-update,23,56,613,420554944,0.267366,0.076718
compile,large-update,24,56,613,351922147,0.119612,0.086375
compile,large-update,25,56,613,353284748,0.162832,0.075843
compile,large-update,26,56,613,421114062,0.142815,0.078148
compile,large-update,27,56,613,374178079,0.127188,0.080939
compile,large-update,28,56,612,346097848,0.161189,0.07726
compile,large-update,29,56,613,396776046,0.168771,0.083592
compile,large-update,30,56,613,451249057,0.170611,0.076859
compile,large-update,31,56,613,355661953,0.136619,0.077027
compile,large-update,32,56,613,270566619,0.122325,0.074506
compile,large-update,33,56,613,355558223,0.152279,0.076636
compile,large-update,34,56,613,511089154,0.298504,0.076749
compile,large-update,35,56,612,334871201,0.11862,0.075618
compile,large-update,36,56,613,422022783,0.111994,0.078953
