type,input,repetition,input-size,output-size,time
update-file,secs/core.tex,19,12157,42,1354271
update-file,secs/core.tex,20,12157,42,1411873
update-file,secs/core.tex,21,12157,42,1358058
update-file,secs/core.tex,22,12157,42,1415384
update-file,secs/core.tex,23,12157,42,1441229
update-file,secs/core.tex,24,12157,42,1359302
update-file,secs/core.tex,25,12157,42,1385815
update-file,secs/core.tex,26,12157,42,1412444
update-file,secs/core.tex,27,12157,42,1373953
update-file,secs/core.tex,28,12157,42,1343631
update-file,secs/core.tex,29,12157,42,1295654
update-file,secs/core.tex,30,12157,42,1298211
update-file,secs/core.tex,31,12157,42,1401892
update-file,secs/core.tex,32,12157,42,1332023
update-file,secs/core.tex,33,12157,42,1333399
update-file,secs/core.tex,34,12157,42,1316742
update-file,secs/core.tex,35,12157,42,1318125
update-file,secs/core.tex,36,12157,42,1290246
update-file,secs/core.tex,37,12157,42,1297116
update-file,secs/core.tex,38,12157,42,1316902
update-file,secs/core.tex,39,12157,42,1302891
update-file,secs/core.tex,40,12157,42,1307927
update-file,secs/core.tex,41,12157,42,1306057
update-file,secs/core.tex,42,12157,42,1314210
update-file,secs/core.tex,43,12157,42,1359266
update-file,secs/core.tex,44,12157,42,1372439
update-file,secs/core.tex,45,12157,42,1392169
update-file,secs/core.tex,46,12157,42,1420278
update-file,secs/core.tex,47,12157,42,1413610
update-file,secs/core.tex,48,12157,42,1383375
update-file,secs/core.tex,49,12157,42,1355259
update-file,secs/core.tex,50,12157,42,1409712
update-file,sampleteaser.pdf,1,585430,45,7602179
update-file,sampleteaser.pdf,2,585430,45,9646940
update-file,sampleteaser.pdf,3,585430,45,8168313
update-file,sampleteaser.pdf,4,585430,45,15227481
update-file,sampleteaser.pdf,5,585430,45,7335261
update-file,sampleteaser.pdf,6,585430,45,8033764
update-file,sampleteaser.pdf,7,585430,45,7497122
update-file,sampleteaser.pdf,8,585430,45,7068814
update-file,sampleteaser.pdf,9,585430,45,7064163
update-file,sampleteaser.pdf,10,585430,45,7083663
update-file,sampleteaser.pdf,11,585430,45,7268326
update-file,sampleteaser.pdf,12,585430,45,7747044
update-file,sampleteaser.pdf,13,585430,45,8492950
update-file,sampleteaser.pdf,14,585430,45,7717350
update-file,sampleteaser.pdf,15,585430,45,8583052
update-file,sampleteaser.pdf,16,585430,45,7738270
update-file,sampleteaser.pdf,17,585430,45,8137466
update-file,sampleteaser.pdf,18,585430,45,8899611
update-file,sampleteaser.pdf,19,585430,45,7332104
update-file,sampleteaser.pdf,20,585430,45,8271434
update-file,sampleteaser.pdf,21,585430,45,8911396
update-file,sampleteaser.pdf,22,585430,45,7323493
update-file,sampleteaser.pdf,23,585430,45,8082500
update-file,sampleteaser.pdf,24,585430,45,8167016
update-file,sampleteaser.pdf,25,585430,45,8085237
update-file,sampleteaser.pdf,26,585430,45,8130614
update-file,sampleteaser.pdf,27,585430,45,8317254
update-file,sampleteaser.pdf,28,585430,45,8091187
update-file,sampleteaser.pdf,29,585430,45,8442233
update-file,sampleteaser.pdf,30,585430,45,7669611
update-file,sampleteaser.pdf,31,585430,45,8085322
update-file,sampleteaser.pdf,32,585430,45,8281533
update-file,sampleteaser.pdf,33,585430,45,8603182
update-file,sampleteaser.pdf,34,585430,45,7590575
update-file,sampleteaser.pdf,35,585430,45,8161596
update-file,sampleteaser.pdf,36,585430,45,8338903
update-file,sampleteaser.pdf,37,585430,45,7978481
update-file,sampleteaser.pdf,38,585430,45,8379370
update-file,sampleteaser.pdf,39,585430,45,8388437
update-file,sampleteaser.pdf,40,585430,45,7714967
update-file,sampleteaser.pdf,41,585430,45,8083404
update-file,sampleteaser.pdf,42,585430,45,8197742
update-file,sampleteaser.pdf,43,585430,45,8034676
update-file,sampleteaser.pdf,44,585430,45,8510493
update-file,sampleteaser.pdf,45,585430,45,7748993
update-file,sampleteaser.pdf,46,585430,45,8241606
update-file,sampleteaser.pdf,47,585430,45,8112311
update-file,sampleteaser.pdf,48,585430,45,8242264
update-file,sampleteaser.pdf,49,585430,45,8358814
update-file,sampleteaser.pdf,50,585430,45,7763292
get-file,secs/acks.tex,1,62,767,1343293
get-file,secs/acks.tex,2,62,767,1317809
get-file,secs/acks.tex,3,62,767,1337049
get-file,secs/acks.tex,4,62,767,1593195
get-file,secs/acks.tex,5,62,767,1309177
get-file,secs/acks.tex,6,62,767,1307183
get-file,secs/acks.tex,7,62,767,1340280
get-file,secs/acks.tex,8,62,767,1312567
get-file,secs/acks.tex,9,62,767,1330633
get-file,secs/acks.tex,10,62,767,1323497
get-file,secs/acks.tex,11,62,767,1411259
get-file,secs/acks.tex,12,62,767,1387459
get-file,secs/acks.tex,13,62,767,1408122
get-file,secs/acks.tex,14,62,767,1341879
get-file,secs/acks.tex,15,62,767,1354140
get-file,secs/acks.tex,16,62,767,1313743
get-file,secs/acks.tex,17,62,767,1329501
get-file,secs/acks.tex,18,62,767,1295096
get-file,secs/acks.tex,19,62,767,1334879
get-file,secs/acks.tex,20,62,767,1334295
get-file,secs/acks.tex,21,62,767,1371114
get-file,secs/acks.tex,22,62,767,1335873
get-file,secs/acks.tex,23,62,767,1300778
get-file,secs/acks.tex,24,62,767,1299295
get-file,secs/acks.tex,25,62,767,1311142
get-file,secs/acks.tex,26,62,767,1333784
get-file,secs/acks.tex,27,62,767,1315004
get-file,secs/acks.tex,28,62,767,1302804
get-file,secs/acks.tex,29,62,767,1330578
get-file,secs/acks.tex,30,62,767,1331413
get-file,secs/acks.tex,31,62,767,1321566
get-file,secs/acks.tex,32,62,767,1370046
get-file,secs/acks.tex,33,62,767,1313355
get-file,secs/acks.tex,34,62,767,1360926
get-file,secs/acks.tex,35,62,767,1301654
get-file,secs/acks.tex,36,62,767,1359692
get-file,secs/acks.tex,37,62,767,1276660
get-file,secs/acks.tex,38,62,767,1276994
get-file,secs/acks.tex,39,62,767,1421064
get-file,secs/acks.tex,40,62,767,1322148
get-file,secs/acks.tex,41,62,767,1322025
get-file,secs/acks.tex,42,62,767,1395140
get-file,secs/acks.tex,43,62,767,1298071
get-file,secs/acks.tex,44,62,767,1279503
get-file,secs/acks.tex,45,62,767,1330969
get-file,secs/acks.tex,46,62,767,1327266
get-file,secs/acks.tex,47,62,767,1257239
get-file,secs/acks.tex,48,62,767,1291899
get-file,secs/acks.tex,49,62,767,1264361
get-file,secs/acks.tex,50,62,767,1308271
get-file,secs/multi.tex,1,63,1203,1287784
get-file,secs/multi.tex,2,63,1203,1279231
get-file,secs/multi.tex,3,63,1203,1483514
get-file,secs/multi.tex,4,63,1203,1345666
get-file,secs/multi.tex,5,63,1203,1408132
get-file,secs/multi.tex,6,63,1203,1369897
get-file,secs/multi.tex,7,63,1203,1319170
get-file,secs/multi.tex,8,63,1203,1343910
get-file,secs/multi.tex,9,63,1203,1309391
get-file,secs/multi.tex,10,63,1203,1317329
get-file,secs/multi.tex,11,63,1203,1320393
get-file,secs/multi.tex,12,63,1203,1300425
get-file,secs/multi.tex,13,63,1203,1337420
get-file,secs/multi.tex,14,63,1203,1304801
get-file,secs/multi.tex,15,63,1203,1366825
get-file,secs/multi.tex,16,63,1203,1553674
get-file,secs/multi.tex,17,63,1203,1333636
get-file,secs/multi.tex,18,63,1203,1412198
get-file,secs/multi.tex,19,63,1203,1439675
get-file,secs/multi.tex,20,63,1203,1369301
get-file,secs/multi.tex,21,63,1203,1335536
get-file,secs/multi.tex,22,63,1203,1330081
get-file,secs/multi.tex,23,63,1203,1383403
get-file,secs/multi.tex,24,63,1203,1312153
get-file,secs/multi.tex,25,63,1203,1354616
get-file,secs/multi.tex,26,63,1203,1414212
get-file,secs/multi.tex,27,63,1203,1412560
get-file,secs/multi.tex,28,63,1203,1413320
get-file,secs/multi.tex,29,63,1203,1325825
get-file,secs/multi.tex,30,63,1203,1423176
get-file,secs/multi.tex,31,63,1203,1314392
get-file,secs/multi.tex,32,63,1203,1327305
get-file,secs/multi.tex,33,63,1203,1322984
get-file,secs/multi.tex,34,63,1203,1322814
get-file,secs/multi.tex,35,63,1203,1438828
get-file,secs/multi.tex,36,63,1203,1415153
get-file,secs/multi.tex,37,63,1203,1409565
get-file,secs/multi.tex,38,63,1203,1434973
get-file,secs/multi.tex,39,63,1203,1451703
get-file,secs/multi.tex,40,63,1203,1484057
get-file,secs/multi.tex,41,63,1203,1277126
get-file,secs/multi.tex,42,63,1203,1371394
get-file,secs/multi.tex,43,63,1203,1353742
get-file,secs/multi.tex,44,63,1203,1595246
get-file,secs/multi.tex,45,63,1203,2124363
get-file,secs/multi.tex,46,63,1203,2414837
get-file,secs/multi.tex,47,63,1203,1463675
get-file,secs/multi.tex,48,63,1203,1410592
get-file,secs/multi.tex,49,63,1203,1280336
get-file,secs/multi.tex,50,63,1203,1297012
get-file,secs/core.tex,1,62,12143,1424632
get-file,secs/core.tex,2,62,12143,1460360
get-file,secs/core.tex,3,62,12143,1378870
