type,input,repetition,input-size,output-size,time
update-file,secs/core.tex,19,12157,49,87023086
update-file,secs/core.tex,20,12157,49,104902083
update-file,secs/core.tex,21,12157,49,59778347
update-file,secs/core.tex,22,12157,49,54944256
update-file,secs/core.tex,23,12157,49,72146114
update-file,secs/core.tex,24,12157,49,92669674
update-file,secs/core.tex,25,12157,49,164253462
update-file,secs/core.tex,26,12157,49,47011092
update-file,secs/core.tex,27,12157,49,144271971
update-file,secs/core.tex,28,12157,49,39975577
update-file,secs/core.tex,29,12157,49,63321120
update-file,secs/core.tex,30,12157,49,64923140
update-file,secs/core.tex,31,12157,49,55420140
update-file,secs/core.tex,32,12157,49,33927317
update-file,secs/core.tex,33,12157,49,194218156
update-file,secs/core.tex,34,12157,49,62776968
update-file,secs/core.tex,35,12157,49,66501909
update-file,secs/core.tex,36,12157,49,61829684
update-file,secs/core.tex,37,12157,49,66624004
update-file,secs/core.tex,38,12157,49,66429196
update-file,secs/core.tex,39,12157,49,47931176
update-file,secs/core.tex,40,12157,49,52636610
update-file,secs/core.tex,41,12157,49,112793549
update-file,secs/core.tex,42,12157,49,37580899
update-file,secs/core.tex,43,12157,49,69654325
update-file,secs/core.tex,44,12157,49,77263923
update-file,secs/core.tex,45,12157,49,64168560
update-file,secs/core.tex,46,12157,49,138253337
update-file,secs/core.tex,47,12157,49,118136910
update-file,secs/core.tex,48,12157,49,33670674
update-file,secs/core.tex,49,12157,49,42326612
update-file,secs/core.tex,50,12157,49,32000155
update-file,sampleteaser.pdf,1,585430,52,166530166
update-file,sampleteaser.pdf,2,585430,52,99577382
update-file,sampleteaser.pdf,3,585430,52,50315206
update-file,sampleteaser.pdf,4,585430,52,245664037
update-file,sampleteaser.pdf,5,585430,52,138458545
update-file,sampleteaser.pdf,6,585430,52,119510103
update-file,sampleteaser.pdf,7,585430,52,108459638
update-file,sampleteaser.pdf,8,585430,52,104137275
update-file,sampleteaser.pdf,9,585430,52,156419017
update-file,sampleteaser.pdf,10,585430,52,179454430
update-file,sampleteaser.pdf,11,585430,52,87704596
update-file,sampleteaser.pdf,12,585430,52,99314746
update-file,sampleteaser.pdf,13,585430,52,151685158
update-file,sampleteaser.pdf,14,585430,52,203011816
update-file,sampleteaser.pdf,15,585430,52,463408479
update-file,sampleteaser.pdf,16,585430,52,134593840
update-file,sampleteaser.pdf,17,585430,52,257454383
update-file,sampleteaser.pdf,18,585430,52,96693480
update-file,sampleteaser.pdf,19,585430,52,123159989
update-file,sampleteaser.pdf,20,585430,52,181009666
update-file,sampleteaser.pdf,21,585430,52,94866560
update-file,sampleteaser.pdf,22,585430,52,140673937
update-file,sampleteaser.pdf,23,585430,52,66123110
update-file,sampleteaser.pdf,24,585430,52,109664480
update-file,sampleteaser.pdf,25,585430,52,84832298
update-file,sampleteaser.pdf,26,585430,52,74046459
update-file,sampleteaser.pdf,27,585430,52,107661019
update-file,sampleteaser.pdf,28,585430,52,60186135
update-file,sampleteaser.pdf,29,585430,52,42908790
update-file,sampleteaser.pdf,30,585430,52,199414523
update-file,sampleteaser.pdf,31,585430,52,101027737
update-file,sampleteaser.pdf,32,585430,52,198646508
update-file,sampleteaser.pdf,33,585430,52,232372957
update-file,sampleteaser.pdf,34,585430,52,109688048
update-file,sampleteaser.pdf,35,585430,52,201347701
update-file,sampleteaser.pdf,36,585430,52,133224359
update-file,sampleteaser.pdf,37,585430,52,93115780
update-file,sampleteaser.pdf,38,585430,52,175487958
update-file,sampleteaser.pdf,39,585430,52,112195933
update-file,sampleteaser.pdf,40,585430,52,130110935
update-file,sampleteaser.pdf,41,585430,52,122682199
update-file,sampleteaser.pdf,42,585430,52,126249442
update-file,sampleteaser.pdf,43,585430,52,211726511
update-file,sampleteaser.pdf,44,585430,52,241266218
update-file,sampleteaser.pdf,45,585430,52,51058015
update-file,sampleteaser.pdf,46,585430,52,234904388
update-file,sampleteaser.pdf,47,585430,52,326896344
update-file,sampleteaser.pdf,48,585430,52,131428412
update-file,sampleteaser.pdf,49,585430,52,208652078
update-file,sampleteaser.pdf,50,585430,52,138790795
get-file,secs/acks.tex,1,62,767,1275942
get-file,secs/acks.tex,2,62,767,1201479
get-file,secs/acks.tex,3,62,767,1246693
get-file,secs/acks.tex,4,62,767,1225292
get-file,secs/acks.tex,5,62,767,1331591
get-file,secs/acks.tex,6,62,767,1268990
get-file,secs/acks.tex,7,62,767,1178587
get-file,secs/acks.tex,8,62,767,1123063
get-file,secs/acks.tex,9,62,767,1156097
get-file,secs/acks.tex,10,62,767,1131072
get-file,secs/acks.tex,11,62,767,1147677
get-file,secs/acks.tex,12,62,767,1143665
get-file,secs/acks.tex,13,62,767,1282845
get-file,secs/acks.tex,14,62,767,1274385
get-file,secs/acks.tex,15,62,767,1378847
get-file,secs/acks.tex,16,62,767,2518970
get-file,secs/acks.tex,17,62,767,1215948
get-file,secs/acks.tex,18,62,767,1201422
get-file,secs/acks.tex,19,62,767,1116670
