type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,large-update,5,56,613,376809466,0.152984,0.140823
compile,large-update,6,56,612,425808253,0.13911,0.084219
compile,large-update,7,56,613,327433345,0.128523,0.087445
compile,large-update,8,56,613,329046308,0.131689,0.076292
compile,large-update,9,56,613,346916807,0.120557,0.075079
compile,large-update,10,56,613,477793496,0.161942,0.076424
compile,large-update,11,56,613,406351384,0.149999,0.078387
compile,large-update,12,56,613,389520874,0.182697,0.077397
compile,large-update,13,56,613,430143409,0.132632,0.088332
compile,large-update,14,56,613,346776205,0.133303,0.076919
compile,large-update,15,56,612,361117708,0.13791,0.076176
compile,large-update,16,56,613,371678459,0.145307,0.076328
compile,large-update,17,56,613,500964181,0.277041,0.079989
compile,large-update,18,56,613,595134696,0.369748,0.077587
compile,large-update,19,56,613,641824544,0.383622,0.084536
compile,large-update,20,56,612,437278984,0.17237,0.077546
compile,large-update,21,56,613,479831422,0.228369,0.078351
compile,large-update,22,56,613,449329782,0.120275,0.074435
compile,large-update,23,56,613,426060231,0.236952,0.074108
compile,large-update,24,56,613,466851982,0.175052,0.079875
compile,large-update,25,56,613,357485454,0.123136,0.079257
compile,large-update,26,56,613,367321316,0.146629,0.079733
compile,large-update,27,56,613,404598785,0.152009,0.094018
compile,large-update,28,56,612,347770395,0.11677,0.076442
compile,large-update,29,56,613,420450282,0.196391,0.076765
compile,large-update,30,56,612,393857645,0.168623,0.08012
compile,large-update,31,56,612,469857898,0.184004,0.09023
compile,large-update,32,56,612,427149305,0.142834,0.07991
compile,large-update,33,56,612,366952888,0.13879,0.076164
compile,large-update,34,56,612,492002684,0.18113,0.081159
compile,large-update,35,56,613,365941467,0.143963,0.080481
compile,large-update,36,56,613,369009634,0.153677,0.080695
compile,large-update,37,56,613,290635616,0.136378,0.083816
compile,large-update,38,56,613,318995628,0.133312,0.076761
compile,large-update,39,56,613,423826046,0.159476,0.077882
compile,large-update,40,56,613,455993359,0.156585,0.077087
compile,large-update,41,56,613,487925710,0.145659,0.112235
compile,large-update,42,56,613,474377959,0.198023,0.081448
compile,large-update,43,56,613,401210206,0.151404,0.081715
compile,large-update,44,56,612,354785825,0.128805,0.07913
compile,large-update,45,56,613,407621147,0.115664,0.079119
compile,large-update,46,56,613,352772306,0.119359,0.078466
compile,large-update,47,56,613,331023581,0.137042,0.082869
compile,large-update,48,56,612,355761282,0.12702,0.090141
compile,large-update,49,56,613,466702481,0.135543,0.074865
compile,large-update,50,56,612,420414640,0.17986,0.107462
get-pdf,default,1,52,613,382145706,0,0
get-pdf,default,2,52,613,574362207,0,0
get-pdf,default,3,52,613,233256603,0,0
get-pdf,default,4,52,613,310100506,0,0
get-pdf,default,5,52,613,342717398,0,0
get-pdf,default,6,52,613,374159788,0,0
get-pdf,default,7,52,613,363150208,0,0
get-pdf,default,8,52,613,340557469,0,0
get-pdf,default,9,52,613,341789406,0,0
get-pdf,default,10,52,613,265150804,0,0
get-pdf,default,11,52,613,263848067,0,0
get-pdf,default,12,52,613,223440180,0,0
get-pdf,default,13,52,613,347645357,0,0
get-pdf,default,14,52,613,276598486,0,0
get-pdf,default,15,52,613,451637998,0,0
get-pdf,default,16,52,612,226122438,0,0
get-pdf,default,17,52,613,286360702,0,0
get-pdf,default,18,52,613,258991889,0,0
get-pdf,default,19,52,613,458000489,0,0
get-pdf,default,20,52,613,265578363,0,0
get-pdf,default,21,52,613,278053654,0,0
get-pdf,default,22,52,613,249251113,0,0
get-pdf,default,23,52,612,213806753,0,0
get-pdf,default,24,52,613,313830461,0,0
get-pdf,default,25,52,613,287379100,0,0
get-pdf,default,26,52,613,270172370,0,0
get-pdf,default,27,52,613,319073807,0,0
get-pdf,default,28,52,613,270368292,0,0
get-pdf,default,29,52,613,340790612,0,0
get-pdf,default,30,52,613,421500231,0,0
get-pdf,default,31,52,613,284952239,0,0
get-pdf,default,32,52,613,287176789,0,0
get-pdf,default,33,52,612,279361197,0,0
get-pdf,default,34,52,613,264969745,0,0
get-pdf,default,35,52,613,336993501,0,0
get-pdf,default,36,52,613,338604671,0,0
get-pdf,default,37,52,613,238448617,0,0
get-pdf,default,38,52,613,312113059,0,0
get-pdf,default,39,52,613,390315932,0,0
get-pdf,default,40,52,613,311793761,0,0
get-pdf,default,41,52,612,314303124,0,0
get-pdf,default,42,52,613,288423193,0,0
get-pdf,default,43,52,613,223624345,0,0
get-pdf,default,44,52,613,355512801,0,0
get-pdf,default,45,52,613,314203440,0,0
get-pdf,default,46,52,613,200164974,0,0
get-pdf,default,47,52,613,244026149,0,0
get-pdf,default,48,52,613,260906788,0,0
get-pdf,default,49,52,613,373549045,0,0
get-pdf,default,50,52,613,299279082,0,0
