type,input,repetition,input-size,output-size,time
update-file,secs/acks.tex,35,62,767,1216501
update-file,secs/acks.tex,36,62,767,1353087
update-file,secs/acks.tex,37,62,767,1378936
update-file,secs/acks.tex,38,62,767,1215568
update-file,secs/acks.tex,39,62,767,1271137
update-file,secs/acks.tex,40,62,767,1159607
update-file,secs/acks.tex,41,62,767,1393387
update-file,secs/acks.tex,42,62,767,1360927
update-file,secs/acks.tex,43,62,767,1255391
update-file,secs/acks.tex,44,62,767,1392036
update-file,secs/acks.tex,45,62,767,1319239
update-file,secs/acks.tex,46,62,767,1159468
update-file,secs/acks.tex,47,62,767,1220494
update-file,secs/acks.tex,48,62,767,1251673
update-file,secs/acks.tex,49,62,767,1615283
update-file,secs/acks.tex,50,62,767,1406420
update-file,secs/multi.tex,1,63,1203,1600994
update-file,secs/multi.tex,2,63,1203,1257765
update-file,secs/multi.tex,3,63,1203,1269234
update-file,secs/multi.tex,4,63,1203,1251483
update-file,secs/multi.tex,5,63,1203,1173254
update-file,secs/multi.tex,6,63,1203,1260344
update-file,secs/multi.tex,7,63,1203,1290661
update-file,secs/multi.tex,8,63,1203,1347265
update-file,secs/multi.tex,9,63,1203,1382710
update-file,secs/multi.tex,10,63,1203,1219902
update-file,secs/multi.tex,11,63,1203,1259850
update-file,secs/multi.tex,12,63,1203,1257621
update-file,secs/multi.tex,13,63,1203,1183920
update-file,secs/multi.tex,14,63,1203,1334105
update-file,secs/multi.tex,15,63,1203,1265717
update-file,secs/multi.tex,16,63,1203,1564242
update-file,secs/multi.tex,17,63,1203,1398955
update-file,secs/multi.tex,18,63,1203,1403759
update-file,secs/multi.tex,19,63,1203,1257332
update-file,secs/multi.tex,20,63,1203,1425414
update-file,secs/multi.tex,21,63,1203,1386833
update-file,secs/multi.tex,22,63,1203,1358918
update-file,secs/multi.tex,23,63,1203,1272042
update-file,secs/multi.tex,24,63,1203,1624089
update-file,secs/multi.tex,25,63,1203,1178171
update-file,secs/multi.tex,26,63,1203,1558714
update-file,secs/multi.tex,27,63,1203,1382798
update-file,secs/multi.tex,28,63,1203,1350485
update-file,secs/multi.tex,29,63,1203,1564541
update-file,secs/multi.tex,30,63,1203,4621098
update-file,secs/multi.tex,31,63,1203,1424327
update-file,secs/multi.tex,32,63,1203,1363404
update-file,secs/multi.tex,33,63,1203,1294980
update-file,secs/multi.tex,34,63,1203,1687751
update-file,secs/multi.tex,35,63,1203,1341637
update-file,secs/multi.tex,36,63,1203,1244118
update-file,secs/multi.tex,37,63,1203,1228819
update-file,secs/multi.tex,38,63,1203,1232776
update-file,secs/multi.tex,39,63,1203,1349962
update-file,secs/multi.tex,40,63,1203,1291542
update-file,secs/multi.tex,41,63,1203,1309706
update-file,secs/multi.tex,42,63,1203,1483824
update-file,secs/multi.tex,43,63,1203,1469640
update-file,secs/multi.tex,44,63,1203,1262197
update-file,secs/multi.tex,45,63,1203,1288824
update-file,secs/multi.tex,46,63,1203,1263508
update-file,secs/multi.tex,47,63,1203,1580790
update-file,secs/multi.tex,48,63,1203,1230836
update-file,secs/multi.tex,49,63,1203,1241575
update-file,secs/multi.tex,50,63,1203,1275664
update-file,secs/core.tex,1,62,12143,1664314
update-file,secs/core.tex,2,62,12143,1615578
update-file,secs/core.tex,3,62,12143,1616466
update-file,secs/core.tex,4,62,12143,1345863
update-file,secs/core.tex,5,62,12143,1504078
update-file,secs/core.tex,6,62,12143,1439592
update-file,secs/core.tex,7,62,12143,1315643
update-file,secs/core.tex,8,62,12143,1956606
update-file,secs/core.tex,9,62,12143,1417067
update-file,secs/core.tex,10,62,12143,1419429
update-file,secs/core.tex,11,62,12143,1392257
update-file,secs/core.tex,12,62,12143,1670356
update-file,secs/core.tex,13,62,12143,1546100
update-file,secs/core.tex,14,62,12143,1597571
update-file,secs/core.tex,15,62,12143,1643734
update-file,secs/core.tex,16,62,12143,1324146
update-file,secs/core.tex,17,62,12143,1426136
update-file,secs/core.tex,18,62,12143,1589839
update-file,secs/core.tex,19,62,12143,1746797
update-file,secs/core.tex,20,62,12143,1318709
update-file,secs/core.tex,21,62,12143,1506520
update-file,secs/core.tex,22,62,12143,1481828
update-file,secs/core.tex,23,62,12143,1390175
update-file,secs/core.tex,24,62,12143,1406478
update-file,secs/core.tex,25,62,12143,1380090
update-file,secs/core.tex,26,62,12143,1499134
update-file,secs/core.tex,27,62,12143,1417829
update-file,secs/core.tex,28,62,12143,1451198
update-file,secs/core.tex,29,62,12143,1471817
update-file,secs/core.tex,30,62,12143,1377399
update-file,secs/core.tex,31,62,12143,1470398
update-file,secs/core.tex,32,62,12143,1569501
update-file,secs/core.tex,33,62,12143,2398378
update-file,secs/core.tex,34,62,12143,1421853
update-file,secs/core.tex,35,62,12143,1369055
update-file,secs/core.tex,36,62,12143,1572409
update-file,secs/core.tex,37,62,12143,1359151
update-file,secs/core.tex,38,62,12143,1380028
update-file,secs/core.tex,39,62,12143,1683388
update-file,secs/core.tex,40,62,12143,1444045
update-file,secs/core.tex,41,62,12143,1492719
update-file,secs/core.tex,42,62,12143,1496325
update-file,secs/core.tex,43,62,12143,1323417
update-file,secs/core.tex,44,62,12143,1318502
update-file,secs/core.tex,45,62,12143,1298119
update-file,secs/core.tex,46,62,12143,1356905
update-file,secs/core.tex,47,62,12143,1288316
update-file,secs/core.tex,48,62,12143,1540696
update-file,secs/core.tex,49,62,12143,1455702
update-file,secs/core.tex,50,62,12143,1732861
update-file,sampleteaser.pdf,1,66,585416,7937249
update-file,sampleteaser.pdf,2,66,585416,9376626
update-file,sampleteaser.pdf,3,66,585416,7505356
update-file,sampleteaser.pdf,4,66,585416,7808025
update-file,sampleteaser.pdf,5,66,585416,7955764
update-file,sampleteaser.pdf,6,66,585416,7842078
update-file,sampleteaser.pdf,7,66,585416,36095762
update-file,sampleteaser.pdf,8,66,585416,7298681
update-file,sampleteaser.pdf,9,66,585416,7738532
update-file,sampleteaser.pdf,10,66,585416,6672829
update-file,sampleteaser.pdf,11,66,585416,7298690
update-file,sampleteaser.pdf,12,66,585416,8387113
update-file,sampleteaser.pdf,13,66,585416,8487260
update-file,sampleteaser.pdf,14,66,585416,6855514
update-file,sampleteaser.pdf,15,66,585416,47912079
update-file,sampleteaser.pdf,16,66,585416,10587455
update-file,sampleteaser.pdf,17,66,585416,8450235
update-file,sampleteaser.pdf,18,66,585416,9114495
update-file,sampleteaser.pdf,19,66,585416,8594884
update-file,sampleteaser.pdf,20,66,585416,11692552
update-file,sampleteaser.pdf,21,66,585416,8608625
update-file,sampleteaser.pdf,22,66,585416,7642120
update-file,sampleteaser.pdf,23,66,585416,37912940
update-file,sampleteaser.pdf,24,66,585416,7686218
update-file,sampleteaser.pdf,25,66,585416,8757949
update-file,sampleteaser.pdf,26,66,585416,8043523
update-file,sampleteaser.pdf,27,66,585416,7372045
update-file,sampleteaser.pdf,28,66,585416,8211108
update-file,sampleteaser.pdf,29,66,585416,17789542
update-file,sampleteaser.pdf,30,66,585416,36767763
update-file,sampleteaser.pdf,31,66,585416,7866098
update-file,sampleteaser.pdf,32,66,585416,13645792
update-file,sampleteaser.pdf,33,66,585416,8253604
update-file,sampleteaser.pdf,34,66,585416,10548732
update-file,sampleteaser.pdf,35,66,585416,9349725
update-file,sampleteaser.pdf,36,66,585416,10332466
update-file,sampleteaser.pdf,37,66,585416,8034083
update-file,sampleteaser.pdf,38,66,585416,31990679
update-file,sampleteaser.pdf,39,66,585416,9794025
update-file,sampleteaser.pdf,40,66,585416,8140068
update-file,sampleteaser.pdf,41,66,585416,7201879
update-file,sampleteaser.pdf,42,66,585416,8059543
update-file,sampleteaser.pdf,43,66,585416,8585962
update-file,sampleteaser.pdf,44,66,585416,10735973
update-file,sampleteaser.pdf,45,66,585416,9150572
update-file,sampleteaser.pdf,46,66,585416,41052282
update-file,sampleteaser.pdf,47,66,585416,9316828
update-file,sampleteaser.pdf,48,66,585416,9033050
update-file,sampleteaser.pdf,49,66,585416,8669465
update-file,sampleteaser.pdf,50,66,585416,8353258
