type,input,repetition,input-size,output-size,time
update-file,secs/core.tex,9,12157,42,91568375
update-file,secs/core.tex,10,12157,42,87712198
update-file,secs/core.tex,11,12157,42,98637564
update-file,secs/core.tex,12,12157,42,80372919
update-file,secs/core.tex,13,12157,42,100343971
update-file,secs/core.tex,14,12157,42,41458901
update-file,secs/core.tex,15,12157,42,52853562
update-file,secs/core.tex,16,12157,42,79059162
update-file,secs/core.tex,17,12157,42,70826310
update-file,secs/core.tex,18,12157,42,117352064
update-file,secs/core.tex,19,12157,42,96055449
update-file,secs/core.tex,20,12157,42,65946905
update-file,secs/core.tex,21,12157,42,111936230
update-file,secs/core.tex,22,12157,42,45937285
update-file,secs/core.tex,23,12157,42,67293442
update-file,secs/core.tex,24,12157,42,86173785
update-file,secs/core.tex,25,12157,42,40525083
update-file,secs/core.tex,26,12157,42,91255095
update-file,secs/core.tex,27,12157,42,39290808
update-file,secs/core.tex,28,12157,42,101807952
update-file,secs/core.tex,29,12157,42,122942850
update-file,secs/core.tex,30,12157,42,71695698
update-file,secs/core.tex,31,12157,42,86150804
update-file,secs/core.tex,32,12157,42,46097654
update-file,secs/core.tex,33,12157,42,62151592
update-file,secs/core.tex,34,12157,42,100205161
update-file,secs/core.tex,35,12157,42,88945522
update-file,secs/core.tex,36,12157,42,94843817
update-file,secs/core.tex,37,12157,42,103587597
update-file,secs/core.tex,38,12157,42,95748482
update-file,secs/core.tex,39,12157,42,87242995
update-file,secs/core.tex,40,12157,42,90464948
update-file,secs/core.tex,41,12157,42,63944229
update-file,secs/core.tex,42,12157,42,94755664
update-file,secs/core.tex,43,12157,42,78141592
update-file,secs/core.tex,44,12157,42,91438543
update-file,secs/core.tex,45,12157,42,48056332
update-file,secs/core.tex,46,12157,42,66973939
update-file,secs/core.tex,47,12157,42,85863967
update-file,secs/core.tex,48,12157,42,76516850
update-file,secs/core.tex,49,12157,42,82582620
update-file,secs/core.tex,50,12157,42,53149794
update-file,sampleteaser.pdf,1,585430,44,225360749
update-file,sampleteaser.pdf,2,585430,44,100054006
update-file,sampleteaser.pdf,3,585430,44,82950095
update-file,sampleteaser.pdf,4,585430,44,152559320
update-file,sampleteaser.pdf,5,585430,44,182012716
update-file,sampleteaser.pdf,6,585430,44,66776651
update-file,sampleteaser.pdf,7,585430,44,214977269
update-file,sampleteaser.pdf,8,585430,44,109648207
update-file,sampleteaser.pdf,9,585430,44,116248466
update-file,sampleteaser.pdf,10,585430,44,64763771
update-file,sampleteaser.pdf,11,585430,44,233921823
update-file,sampleteaser.pdf,12,585430,44,121220095
update-file,sampleteaser.pdf,13,585430,44,134265921
update-file,sampleteaser.pdf,14,585430,44,75829217
update-file,sampleteaser.pdf,15,585430,44,126225406
update-file,sampleteaser.pdf,16,585430,44,97999910
update-file,sampleteaser.pdf,17,585430,44,122167078
update-file,sampleteaser.pdf,18,585430,44,146896467
update-file,sampleteaser.pdf,19,585430,44,88576584
update-file,sampleteaser.pdf,20,585430,44,178086546
update-file,sampleteaser.pdf,21,585430,44,112425059
update-file,sampleteaser.pdf,22,585430,44,187338265
update-file,sampleteaser.pdf,23,585430,44,170460272
update-file,sampleteaser.pdf,24,585430,44,239279240
update-file,sampleteaser.pdf,25,585430,44,182646717
update-file,sampleteaser.pdf,26,585430,44,137607840
update-file,sampleteaser.pdf,27,585430,44,108724110
update-file,sampleteaser.pdf,28,585430,44,174843267
update-file,sampleteaser.pdf,29,585430,44,181691235
update-file,sampleteaser.pdf,30,585430,44,117234718
update-file,sampleteaser.pdf,31,585430,44,119402775
update-file,sampleteaser.pdf,32,585430,44,128772378
update-file,sampleteaser.pdf,33,585430,44,331190898
update-file,sampleteaser.pdf,34,585430,44,132498792
update-file,sampleteaser.pdf,35,585430,44,160375945
update-file,sampleteaser.pdf,36,585430,44,201557965
update-file,sampleteaser.pdf,37,585430,44,152655895
update-file,sampleteaser.pdf,38,585430,44,174282677
update-file,sampleteaser.pdf,39,585430,44,217557515
update-file,sampleteaser.pdf,40,585430,44,116105942
update-file,sampleteaser.pdf,41,585430,44,177735603
update-file,sampleteaser.pdf,42,585430,44,83352172
update-file,sampleteaser.pdf,43,585430,44,156964484
update-file,sampleteaser.pdf,44,585430,44,147133145
update-file,sampleteaser.pdf,45,585430,44,69701994
update-file,sampleteaser.pdf,46,585430,44,149004942
update-file,sampleteaser.pdf,47,585430,44,101796343
update-file,sampleteaser.pdf,48,585430,44,180473802
update-file,sampleteaser.pdf,49,585430,44,161846247
update-file,sampleteaser.pdf,50,585430,44,131743950
get-file,secs/acks.tex,1,62,762,28740166
get-file,secs/acks.tex,2,62,762,30117416
get-file,secs/acks.tex,3,62,762,58079440
get-file,secs/acks.tex,4,62,762,30225422
get-file,secs/acks.tex,5,62,762,42176176
get-file,secs/acks.tex,6,62,762,29564374
get-file,secs/acks.tex,7,62,762,31277561
get-file,secs/acks.tex,8,62,762,27566399
get-file,secs/acks.tex,9,62,762,28433223
get-file,secs/acks.tex,10,62,762,33113090
get-file,secs/acks.tex,11,62,762,29326887
get-file,secs/acks.tex,12,62,762,38361693
get-file,secs/acks.tex,13,62,762,27271511
get-file,secs/acks.tex,14,62,762,27159601
get-file,secs/acks.tex,15,62,762,32455658
get-file,secs/acks.tex,16,62,762,26454809
get-file,secs/acks.tex,17,62,762,29895941
get-file,secs/acks.tex,18,62,762,25219071
get-file,secs/acks.tex,19,62,762,27917279
get-file,secs/acks.tex,20,62,762,28976753
get-file,secs/acks.tex,21,62,762,29722130
get-file,secs/acks.tex,22,62,762,28436202
get-file,secs/acks.tex,23,62,762,89488959
get-file,secs/acks.tex,24,62,762,30611550
get-file,secs/acks.tex,25,62,762,34157427
get-file,secs/acks.tex,26,62,762,25149940
get-file,secs/acks.tex,27,62,762,26831241
get-file,secs/acks.tex,28,62,762,28885688
get-file,secs/acks.tex,29,62,762,28104544
get-file,secs/acks.tex,30,62,762,30717544
get-file,secs/acks.tex,31,62,762,54913082
get-file,secs/acks.tex,32,62,762,26796767
get-file,secs/acks.tex,33,62,762,29886475
get-file,secs/acks.tex,34,62,762,25750638
get-file,secs/acks.tex,35,62,762,42399085
get-file,secs/acks.tex,36,62,762,36656015
get-file,secs/acks.tex,37,62,762,31700187
get-file,secs/acks.tex,38,62,762,39134859
get-file,secs/acks.tex,39,62,762,33776690
get-file,secs/acks.tex,40,62,762,30135649
get-file,secs/acks.tex,41,62,762,33444348
get-file,secs/acks.tex,42,62,762,28980962
get-file,secs/acks.tex,43,62,762,27821952
get-file,secs/acks.tex,44,62,762,27315855
get-file,secs/acks.tex,45,62,762,28405674
get-file,secs/acks.tex,46,62,762,29954630
get-file,secs/acks.tex,47,62,762,31305310
get-file,secs/acks.tex,48,62,762,26077580
get-file,secs/acks.tex,49,62,762,36238670
get-file,secs/acks.tex,50,62,762,28911662
get-file,secs/multi.tex,1,63,1198,27887677
get-file,secs/multi.tex,2,63,1198,29489401
get-file,secs/multi.tex,3,63,1198,25154840
get-file,secs/multi.tex,4,63,1198,27529598
get-file,secs/multi.tex,5,63,1198,28846068
get-file,secs/multi.tex,6,63,1198,28003592
get-file,secs/multi.tex,7,63,1198,36404606
get-file,secs/multi.tex,8,63,1198,30649295
get-file,secs/multi.tex,9,63,1198,35435569
get-file,secs/multi.tex,10,63,1198,32759727
get-file,secs/multi.tex,11,63,1198,27522173
get-file,secs/multi.tex,12,63,1198,32018824
get-file,secs/multi.tex,13,63,1198,32310128
get-file,secs/multi.tex,14,63,1198,33813749
get-file,secs/multi.tex,15,63,1198,28908714
get-file,secs/multi.tex,16,63,1198,34438512
get-file,secs/multi.tex,17,63,1198,31338717
get-file,secs/multi.tex,18,63,1198,33039599
get-file,secs/multi.tex,19,63,1198,32471389
get-file,secs/multi.tex,20,63,1198,62652694
get-file,secs/multi.tex,21,63,1198,31496594
get-file,secs/multi.tex,22,63,1198,29992016
get-file,secs/multi.tex,23,63,1198,31427480
get-file,secs/multi.tex,24,63,1198,29710318
get-file,secs/multi.tex,25,63,1198,30137214
get-file,secs/multi.tex,26,63,1198,29213853
get-file,secs/multi.tex,27,63,1198,32982375
get-file,secs/multi.tex,28,63,1198,29412906
get-file,secs/multi.tex,29,63,1198,30359452
get-file,secs/multi.tex,30,63,1198,29254046
get-file,secs/multi.tex,31,63,1198,27232647
get-file,secs/multi.tex,32,63,1198,38179888
get-file,secs/multi.tex,33,63,1198,32339048
get-file,secs/multi.tex,34,63,1198,31585624
get-file,secs/multi.tex,35,63,1198,26221849
get-file,secs/multi.tex,36,63,1198,28846314
get-file,secs/multi.tex,37,63,1198,27744052
get-file,secs/multi.tex,38,63,1198,33388797
get-file,secs/multi.tex,39,63,1198,30132713
get-file,secs/multi.tex,40,63,1198,37581719
get-file,secs/multi.tex,41,63,1198,30477019
get-file,secs/multi.tex,42,63,1198,30997484
get-file,secs/multi.tex,43,63,1198,27923896
get-file,secs/multi.tex,44,63,1198,34268961
get-file,secs/multi.tex,45,63,1198,33034648
get-file,secs/multi.tex,46,63,1198,31209572
get-file,secs/multi.tex,47,63,1198,32046684
get-file,secs/multi.tex,48,63,1198,34523784
get-file,secs/multi.tex,49,63,1198,68170399
get-file,secs/multi.tex,50,63,1198,35498935
get-file,secs/core.tex,1,62,12158,30871342
get-file,secs/core.tex,2,62,12158,44024173
get-file,secs/core.tex,3,62,12158,41536237
get-file,secs/core.tex,4,62,12158,30716294
get-file,secs/core.tex,5,62,12158,37847249
get-file,secs/core.tex,6,62,12158,32783435
get-file,secs/core.tex,7,62,12158,33520671
get-file,secs/core.tex,8,62,12158,32760416
get-file,secs/core.tex,9,62,12158,32682557
get-file,secs/core.tex,10,62,12158,33001790
get-file,secs/core.tex,11,62,12158,29928487
get-file,secs/core.tex,12,62,12158,39043918
get-file,secs/core.tex,13,62,12158,68965124
get-file,secs/core.tex,14,62,12158,36712169
get-file,secs/core.tex,15,62,12158,33918376
get-file,secs/core.tex,16,62,12158,33331518
get-file,secs/core.tex,17,62,12158,44360291
get-file,secs/core.tex,18,62,12158,33494407
get-file,secs/core.tex,19,62,12158,32571143
get-file,secs/core.tex,20,62,12158,37333226
get-file,secs/core.tex,21,62,12158,29851932
get-file,secs/core.tex,22,62,12158,31832863
get-file,secs/core.tex,23,62,12158,40122835
get-file,secs/core.tex,24,62,12158,33263361
get-file,secs/core.tex,25,62,12158,29471885
get-file,secs/core.tex,26,62,12158,34659722
get-file,secs/core.tex,27,62,12158,32737481
get-file,secs/core.tex,28,62,12158,37967616
get-file,secs/core.tex,29,62,12158,30826315
get-file,secs/core.tex,30,62,12158,31843494
get-file,secs/core.tex,31,62,12158,31156120
get-file,secs/core.tex,32,62,12158,28781795
get-file,secs/core.tex,33,62,12158,39054752
get-file,secs/core.tex,34,62,12158,46275485
get-file,secs/core.tex,35,62,12158,31325657
get-file,secs/core.tex,36,62,12158,30120863
get-file,secs/core.tex,37,62,12158,40542814
get-file,secs/core.tex,38,62,12158,36311493
get-file,secs/core.tex,39,62,12158,35895702
get-file,secs/core.tex,40,62,12158,33805502
get-file,secs/core.tex,41,62,12158,31459264
get-file,secs/core.tex,42,62,12158,33853612
get-file,secs/core.tex,43,62,12158,35307505
get-file,secs/core.tex,44,62,12158,31423054
get-file,secs/core.tex,45,62,12158,35359132
get-file,secs/core.tex,46,62,12158,30467889
get-file,secs/core.tex,47,62,12158,35652771
get-file,secs/core.tex,48,62,12158,33353620
get-file,secs/core.tex,49,62,12158,40635925
get-file,secs/core.tex,50,62,12158,31609229
get-file,sampleteaser.pdf,1,66,596978,83805595
get-file,sampleteaser.pdf,2,66,596978,77748382
get-file,sampleteaser.pdf,3,66,596978,72540247
get-file,sampleteaser.pdf,4,66,596978,89942487
get-file,sampleteaser.pdf,5,66,596978,75844838
get-file,sampleteaser.pdf,6,66,596978,73644031
get-file,sampleteaser.pdf,7,66,596978,74500282
get-file,sampleteaser.pdf,8,66,596978,85210423
get-file,sampleteaser.pdf,9,66,596978,131385635
get-file,sampleteaser.pdf,10,66,596978,73102121
get-file,sampleteaser.pdf,11,66,596978,72254603
get-file,sampleteaser.pdf,12,66,596978,71459632
get-file,sampleteaser.pdf,13,66,596978,93395869
get-file,sampleteaser.pdf,14,66,596978,102945562
get-file,sampleteaser.pdf,15,66,596978,81429039
get-file,sampleteaser.pdf,16,66,596978,80564108
get-file,sampleteaser.pdf,17,66,596978,75525696
get-file,sampleteaser.pdf,18,66,596978,73499384
get-file,sampleteaser.pdf,19,66,596978,86796068
get-file,sampleteaser.pdf,20,66,596978,70736255
get-file,sampleteaser.pdf,21,66,596978,71598912
get-file,sampleteaser.pdf,22,66,596978,69547577
get-file,sampleteaser.pdf,23,66,596978,116811702
get-file,sampleteaser.pdf,24,66,596978,71848486
get-file,sampleteaser.pdf,25,66,596978,68807336
get-file,sampleteaser.pdf,26,66,596978,74272202
get-file,sampleteaser.pdf,27,66,596978,64523884
get-file,sampleteaser.pdf,28,66,596978,73034123
get-file,sampleteaser.pdf,29,66,596978,63636734
get-file,sampleteaser.pdf,30,66,596978,68262157
get-file,sampleteaser.pdf,31,66,596978,66657054
get-file,sampleteaser.pdf,32,66,596978,68938038
get-file,sampleteaser.pdf,33,66,596978,95192257
get-file,sampleteaser.pdf,34,66,596978,63193875
get-file,sampleteaser.pdf,35,66,596978,103095335
get-file,sampleteaser.pdf,36,66,596978,72630606
get-file,sampleteaser.pdf,37,66,596978,101570275
get-file,sampleteaser.pdf,38,66,596978,70379524
get-file,sampleteaser.pdf,39,66,596978,70423828
get-file,sampleteaser.pdf,40,66,596978,70130466
get-file,sampleteaser.pdf,41,66,596978,73158266
get-file,sampleteaser.pdf,42,66,596978,79713269
get-file,sampleteaser.pdf,43,66,596978,85021100
get-file,sampleteaser.pdf,44,66,596978,67191453
get-file,sampleteaser.pdf,45,66,596978,70278801
get-file,sampleteaser.pdf,46,66,596978,85992319
get-file,sampleteaser.pdf,47,66,596978,106798361
get-file,sampleteaser.pdf,48,66,596978,67537377
get-file,sampleteaser.pdf,49,66,596978,98419106
get-file,sampleteaser.pdf,50,66,596978,70867625
