type,input,repetition,input-size,output-size,time
get-file,secs/multi.tex,50,63,1203,1087900
get-file,secs/core.tex,1,62,12143,1242980
get-file,secs/core.tex,2,62,12143,1255619
get-file,secs/core.tex,3,62,12143,1209252
get-file,secs/core.tex,4,62,12143,1207006
get-file,secs/core.tex,5,62,12143,1191984
get-file,secs/core.tex,6,62,12143,1214619
get-file,secs/core.tex,7,62,12143,1228352
get-file,secs/core.tex,8,62,12143,1192327
get-file,secs/core.tex,9,62,12143,1188364
get-file,secs/core.tex,10,62,12143,1190290
get-file,secs/core.tex,11,62,12143,1174457
get-file,secs/core.tex,12,62,12143,1192467
get-file,secs/core.tex,13,62,12143,1254958
get-file,secs/core.tex,14,62,12143,1259017
get-file,secs/core.tex,15,62,12143,1269248
get-file,secs/core.tex,16,62,12143,1226395
get-file,secs/core.tex,17,62,12143,1257514
get-file,secs/core.tex,18,62,12143,1214181
get-file,secs/core.tex,19,62,12143,1257959
get-file,secs/core.tex,20,62,12143,1216960
get-file,secs/core.tex,21,62,12143,1222476
get-file,secs/core.tex,22,62,12143,1212315
get-file,secs/core.tex,23,62,12143,1222669
get-file,secs/core.tex,24,62,12143,1203177
get-file,secs/core.tex,25,62,12143,1226350
get-file,secs/core.tex,26,62,12143,1225611
get-file,secs/core.tex,27,62,12143,1177084
get-file,secs/core.tex,28,62,12143,1204450
get-file,secs/core.tex,29,62,12143,1224227
get-file,secs/core.tex,30,62,12143,1188678
get-file,secs/core.tex,31,62,12143,1216679
get-file,secs/core.tex,32,62,12143,1197992
get-file,secs/core.tex,33,62,12143,1210977
get-file,secs/core.tex,34,62,12143,1229612
get-file,secs/core.tex,35,62,12143,1231664
get-file,secs/core.tex,36,62,12143,1268216
get-file,secs/core.tex,37,62,12143,1236897
get-file,secs/core.tex,38,62,12143,1321853
get-file,secs/core.tex,39,62,12143,1205396
get-file,secs/core.tex,40,62,12143,1208972
get-file,secs/core.tex,41,62,12143,1172477
get-file,secs/core.tex,42,62,12143,1202885
get-file,secs/core.tex,43,62,12143,1209046
get-file,secs/core.tex,44,62,12143,1207890
get-file,secs/core.tex,45,62,12143,1207195
get-file,secs/core.tex,46,62,12143,1162436
get-file,secs/core.tex,47,62,12143,1213695
get-file,secs/core.tex,48,62,12143,1218130
get-file,secs/core.tex,49,62,12143,1216142
get-file,secs/core.tex,50,62,12143,1205056
get-file,sampleteaser.pdf,1,66,585416,5628443
get-file,sampleteaser.pdf,2,66,585416,5855636
get-file,sampleteaser.pdf,3,66,585416,5478792
get-file,sampleteaser.pdf,4,66,585416,5526432
get-file,sampleteaser.pdf,5,66,585416,5830787
get-file,sampleteaser.pdf,6,66,585416,5596004
get-file,sampleteaser.pdf,7,66,585416,5494657
get-file,sampleteaser.pdf,8,66,585416,5719417
get-file,sampleteaser.pdf,9,66,585416,5756495
get-file,sampleteaser.pdf,10,66,585416,5574998
get-file,sampleteaser.pdf,11,66,585416,5622514
get-file,sampleteaser.pdf,12,66,585416,5720398
get-file,sampleteaser.pdf,13,66,585416,5505447
get-file,sampleteaser.pdf,14,66,585416,5463948
get-file,sampleteaser.pdf,15,66,585416,5542482
get-file,sampleteaser.pdf,16,66,585416,5689669
get-file,sampleteaser.pdf,17,66,585416,6065578
get-file,sampleteaser.pdf,18,66,585416,5898215
get-file,sampleteaser.pdf,19,66,585416,5710561
get-file,sampleteaser.pdf,20,66,585416,5508881
get-file,sampleteaser.pdf,21,66,585416,5832319
get-file,sampleteaser.pdf,22,66,585416,5710878
get-file,sampleteaser.pdf,23,66,585416,5580656
get-file,sampleteaser.pdf,24,66,585416,5574257
get-file,sampleteaser.pdf,25,66,585416,6966499
get-file,sampleteaser.pdf,26,66,585416,5660398
get-file,sampleteaser.pdf,27,66,585416,5762326
get-file,sampleteaser.pdf,28,66,585416,5641176
get-file,sampleteaser.pdf,29,66,585416,5508221
get-file,sampleteaser.pdf,30,66,585416,5487060
get-file,sampleteaser.pdf,31,66,585416,5681003
get-file,sampleteaser.pdf,32,66,585416,5846366
get-file,sampleteaser.pdf,33,66,585416,5592502
get-file,sampleteaser.pdf,34,66,585416,5552215
get-file,sampleteaser.pdf,35,66,585416,5619401
get-file,sampleteaser.pdf,36,66,585416,5490050
get-file,sampleteaser.pdf,37,66,585416,5574158
get-file,sampleteaser.pdf,38,66,585416,5740908
get-file,sampleteaser.pdf,39,66,585416,5841638
get-file,sampleteaser.pdf,40,66,585416,5669385
get-file,sampleteaser.pdf,41,66,585416,5580398
get-file,sampleteaser.pdf,42,66,585416,5620744
get-file,sampleteaser.pdf,43,66,585416,5520346
get-file,sampleteaser.pdf,44,66,585416,5724997
get-file,sampleteaser.pdf,45,66,585416,5865697
get-file,sampleteaser.pdf,46,66,585416,5606045
get-file,sampleteaser.pdf,47,66,585416,5529863
get-file,sampleteaser.pdf,48,66,585416,5599262
get-file,sampleteaser.pdf,49,66,585416,5821708
get-file,sampleteaser.pdf,50,66,585416,5650314
