type,input,repetition,input-size,output-size,time
update-file,secs/core.tex,44,12157,42,57372241
update-file,secs/core.tex,45,12157,42,43520741
update-file,secs/core.tex,46,12157,42,81926523
update-file,secs/core.tex,47,12157,42,62789912
update-file,secs/core.tex,48,12157,42,51546410
update-file,secs/core.tex,49,12157,42,113641867
update-file,secs/core.tex,50,12157,42,50660837
update-file,sampleteaser.pdf,1,585430,44,410805408
update-file,sampleteaser.pdf,2,585430,44,130839652
update-file,sampleteaser.pdf,3,585430,44,130109987
update-file,sampleteaser.pdf,4,585430,44,187659839
update-file,sampleteaser.pdf,5,585430,44,134301797
update-file,sampleteaser.pdf,6,585430,44,166554349
update-file,sampleteaser.pdf,7,585430,44,150368462
update-file,sampleteaser.pdf,8,585430,44,146522251
update-file,sampleteaser.pdf,9,585430,44,129086528
update-file,sampleteaser.pdf,10,585430,44,305165442
update-file,sampleteaser.pdf,11,585430,44,118584545
update-file,sampleteaser.pdf,12,585430,44,123798377
update-file,sampleteaser.pdf,13,585430,44,170088928
update-file,sampleteaser.pdf,14,585430,44,125106751
update-file,sampleteaser.pdf,15,585430,44,248266350
update-file,sampleteaser.pdf,16,585430,44,191978058
update-file,sampleteaser.pdf,17,585430,44,70125959
update-file,sampleteaser.pdf,18,585430,44,68180827
update-file,sampleteaser.pdf,19,585430,44,70825427
update-file,sampleteaser.pdf,20,585430,44,150132684
update-file,sampleteaser.pdf,21,585430,44,146829277
update-file,sampleteaser.pdf,22,585430,44,193578666
update-file,sampleteaser.pdf,23,585430,44,114374884
update-file,sampleteaser.pdf,24,585430,44,123094943
update-file,sampleteaser.pdf,25,585430,44,211274034
update-file,sampleteaser.pdf,26,585430,44,151216704
update-file,sampleteaser.pdf,27,585430,44,76085012
update-file,sampleteaser.pdf,28,585430,44,95910264
update-file,sampleteaser.pdf,29,585430,44,149996977
update-file,sampleteaser.pdf,30,585430,44,445453629
update-file,sampleteaser.pdf,31,585430,44,173685204
update-file,sampleteaser.pdf,32,585430,44,111540921
update-file,sampleteaser.pdf,33,585430,44,155209545
update-file,sampleteaser.pdf,34,585430,44,130163145
update-file,sampleteaser.pdf,35,585430,44,190225681
update-file,sampleteaser.pdf,36,585430,44,168724166
update-file,sampleteaser.pdf,37,585430,44,148981985
update-file,sampleteaser.pdf,38,585430,44,164356123
update-file,sampleteaser.pdf,39,585430,44,217102936
update-file,sampleteaser.pdf,40,585430,44,118490216
update-file,sampleteaser.pdf,41,585430,44,128814661
update-file,sampleteaser.pdf,42,585430,44,116341989
update-file,sampleteaser.pdf,43,585430,44,150630596
update-file,sampleteaser.pdf,44,585430,44,184256744
update-file,sampleteaser.pdf,45,585430,44,74105059
update-file,sampleteaser.pdf,46,585430,44,137814442
update-file,sampleteaser.pdf,47,585430,44,181441276
update-file,sampleteaser.pdf,48,585430,44,75591334
update-file,sampleteaser.pdf,49,585430,44,131604925
update-file,sampleteaser.pdf,50,585430,44,116843761
get-file,secs/acks.tex,1,62,762,27565813
get-file,secs/acks.tex,2,62,762,27873707
get-file,secs/acks.tex,3,62,762,25280588
get-file,secs/acks.tex,4,62,762,28214279
get-file,secs/acks.tex,5,62,762,27847614
get-file,secs/acks.tex,6,62,762,28058376
get-file,secs/acks.tex,7,62,762,25610728
get-file,secs/acks.tex,8,62,762,27228899
get-file,secs/acks.tex,9,62,762,27766665
get-file,secs/acks.tex,10,62,762,27989401
get-file,secs/acks.tex,11,62,762,29125149
get-file,secs/acks.tex,12,62,762,26992808
get-file,secs/acks.tex,13,62,762,27071833
get-file,secs/acks.tex,14,62,762,28967207
get-file,secs/acks.tex,15,62,762,29913409
get-file,secs/acks.tex,16,62,762,40901791
get-file,secs/acks.tex,17,62,762,28880931
get-file,secs/acks.tex,18,62,762,36958179
get-file,secs/acks.tex,19,62,762,27941138
get-file,secs/acks.tex,20,62,762,26925351
get-file,secs/acks.tex,21,62,762,26993416
get-file,secs/acks.tex,22,62,762,30634851
get-file,secs/acks.tex,23,62,762,30826631
get-file,secs/acks.tex,24,62,762,29310823
get-file,secs/acks.tex,25,62,762,32159657
get-file,secs/acks.tex,26,62,762,29976185
get-file,secs/acks.tex,27,62,762,38388423
get-file,secs/acks.tex,28,62,762,26854234
get-file,secs/acks.tex,29,62,762,26684187
get-file,secs/acks.tex,30,62,762,31010173
get-file,secs/acks.tex,31,62,762,50927663
get-file,secs/acks.tex,32,62,762,27003052
get-file,secs/acks.tex,33,62,762,27041364
get-file,secs/acks.tex,34,62,762,26587328
get-file,secs/acks.tex,35,62,762,26286110
get-file,secs/acks.tex,36,62,762,25438003
get-file,secs/acks.tex,37,62,762,26662290
get-file,secs/acks.tex,38,62,762,28953150
get-file,secs/acks.tex,39,62,762,30288531
get-file,secs/acks.tex,40,62,762,28766335
get-file,secs/acks.tex,41,62,762,25896182
get-file,secs/acks.tex,42,62,762,27702994
get-file,secs/acks.tex,43,62,762,35251215
get-file,secs/acks.tex,44,62,762,25507953
get-file,secs/acks.tex,45,62,762,27589666
get-file,secs/acks.tex,46,62,762,29865695
get-file,secs/acks.tex,47,62,762,27239229
get-file,secs/acks.tex,48,62,762,27426521
get-file,secs/acks.tex,49,62,762,28005091
get-file,secs/acks.tex,50,62,762,31374939
get-file,secs/multi.tex,1,63,1198,27722651
get-file,secs/multi.tex,2,63,1198,25397660
get-file,secs/multi.tex,3,63,1198,28455330
get-file,secs/multi.tex,4,63,1198,36929264
get-file,secs/multi.tex,5,63,1198,30575149
get-file,secs/multi.tex,6,63,1198,30450234
get-file,secs/multi.tex,7,63,1198,33880469
get-file,secs/multi.tex,8,63,1198,30448079
get-file,secs/multi.tex,9,63,1198,29467172
get-file,secs/multi.tex,10,63,1198,30099940
get-file,secs/multi.tex,11,63,1198,29913050
get-file,secs/multi.tex,12,63,1198,32257287
get-file,secs/multi.tex,13,63,1198,30207213
get-file,secs/multi.tex,14,63,1198,30171943
get-file,secs/multi.tex,15,63,1198,32714420
get-file,secs/multi.tex,16,63,1198,54065468
get-file,secs/multi.tex,17,63,1198,28645128
get-file,secs/multi.tex,18,63,1198,28604352
get-file,secs/multi.tex,19,63,1198,29322156
get-file,secs/multi.tex,20,63,1198,30705644
get-file,secs/multi.tex,21,63,1198,28434498
get-file,secs/multi.tex,22,63,1198,28368079
get-file,secs/multi.tex,23,63,1198,33289969
get-file,secs/multi.tex,24,63,1198,31239954
get-file,secs/multi.tex,25,63,1198,28256186
get-file,secs/multi.tex,26,63,1198,30298061
get-file,secs/multi.tex,27,63,1198,32511147
get-file,secs/multi.tex,28,63,1198,37022735
get-file,secs/multi.tex,29,63,1198,30502933
get-file,secs/multi.tex,30,63,1198,32352605
get-file,secs/multi.tex,31,63,1198,43437246
get-file,secs/multi.tex,32,63,1198,41011697
get-file,secs/multi.tex,33,63,1198,29366573
get-file,secs/multi.tex,34,63,1198,27718004
get-file,secs/multi.tex,35,63,1198,30569889
get-file,secs/multi.tex,36,63,1198,30081070
get-file,secs/multi.tex,37,63,1198,28216669
get-file,secs/multi.tex,38,63,1198,43207223
get-file,secs/multi.tex,39,63,1198,29031251
get-file,secs/multi.tex,40,63,1198,29427612
get-file,secs/multi.tex,41,63,1198,34104916
get-file,secs/multi.tex,42,63,1198,31773817
get-file,secs/multi.tex,43,63,1198,35725035
get-file,secs/multi.tex,44,63,1198,30315660
get-file,secs/multi.tex,45,63,1198,27019022
get-file,secs/multi.tex,46,63,1198,32140800
get-file,secs/multi.tex,47,63,1198,58738406
get-file,secs/multi.tex,48,63,1198,31267018
get-file,secs/multi.tex,49,63,1198,73521611
get-file,secs/multi.tex,50,63,1198,31546646
get-file,secs/core.tex,1,62,12158,32890130
get-file,secs/core.tex,2,62,12158,40548863
get-file,secs/core.tex,3,62,12158,34092975
get-file,secs/core.tex,4,62,12158,32233592
get-file,secs/core.tex,5,62,12158,33227746
get-file,secs/core.tex,6,62,12158,31546952
get-file,secs/core.tex,7,62,12158,36898856
get-file,secs/core.tex,8,62,12158,49732283
get-file,secs/core.tex,9,62,12158,35902249
get-file,secs/core.tex,10,62,12158,34767360
get-file,secs/core.tex,11,62,12158,35301564
get-file,secs/core.tex,12,62,12158,32929920
get-file,secs/core.tex,13,62,12158,39106378
get-file,secs/core.tex,14,62,12158,32628960
get-file,secs/core.tex,15,62,12158,35157177
get-file,secs/core.tex,16,62,12158,35985912
get-file,secs/core.tex,17,62,12158,41540928
get-file,secs/core.tex,18,62,12158,33673923
get-file,secs/core.tex,19,62,12158,33711667
get-file,secs/core.tex,20,62,12158,34204860
get-file,secs/core.tex,21,62,12158,35358151
get-file,secs/core.tex,22,62,12158,32768245
get-file,secs/core.tex,23,62,12158,33508133
get-file,secs/core.tex,24,62,12158,34718798
get-file,secs/core.tex,25,62,12158,135015915
get-file,secs/core.tex,26,62,12158,30939248
get-file,secs/core.tex,27,62,12158,41261611
get-file,secs/core.tex,28,62,12158,33244742
get-file,secs/core.tex,29,62,12158,32490843
get-file,secs/core.tex,30,62,12158,34425649
get-file,secs/core.tex,31,62,12158,36131439
get-file,secs/core.tex,32,62,12158,36136503
get-file,secs/core.tex,33,62,12158,35688769
get-file,secs/core.tex,34,62,12158,58641361
get-file,secs/core.tex,35,62,12158,32544024
get-file,secs/core.tex,36,62,12158,32452069
get-file,secs/core.tex,37,62,12158,38301593
get-file,secs/core.tex,38,62,12158,32628283
get-file,secs/core.tex,39,62,12158,43114035
get-file,secs/core.tex,40,62,12158,33517291
get-file,secs/core.tex,41,62,12158,32467787
get-file,secs/core.tex,42,62,12158,41651439
get-file,secs/core.tex,43,62,12158,32925429
get-file,secs/core.tex,44,62,12158,35321978
get-file,secs/core.tex,45,62,12158,32061585
get-file,secs/core.tex,46,62,12158,32359707
get-file,secs/core.tex,47,62,12158,31662525
get-file,secs/core.tex,48,62,12158,38506339
get-file,secs/core.tex,49,62,12158,37580242
get-file,secs/core.tex,50,62,12158,35855674
get-file,sampleteaser.pdf,1,66,596978,81174896
get-file,sampleteaser.pdf,2,66,596978,78531621
get-file,sampleteaser.pdf,3,66,596978,161142971
get-file,sampleteaser.pdf,4,66,596978,79178794
get-file,sampleteaser.pdf,5,66,596978,75084725
get-file,sampleteaser.pdf,6,66,596978,76036383
get-file,sampleteaser.pdf,7,66,596978,75885621
get-file,sampleteaser.pdf,8,66,596978,112948842
get-file,sampleteaser.pdf,9,66,596978,82174531
get-file,sampleteaser.pdf,10,66,596978,150071940
get-file,sampleteaser.pdf,11,66,596978,80717604
get-file,sampleteaser.pdf,12,66,596978,69820779
get-file,sampleteaser.pdf,13,66,596978,76241046
get-file,sampleteaser.pdf,14,66,596978,90796825
get-file,sampleteaser.pdf,15,66,596978,81406145
get-file,sampleteaser.pdf,16,66,596978,73426877
get-file,sampleteaser.pdf,17,66,596978,68499135
get-file,sampleteaser.pdf,18,66,596978,70519369
get-file,sampleteaser.pdf,19,66,596978,69749809
get-file,sampleteaser.pdf,20,66,596978,74858487
get-file,sampleteaser.pdf,21,66,596978,75439856
get-file,sampleteaser.pdf,22,66,596978,65756018
get-file,sampleteaser.pdf,23,66,596978,73437487
get-file,sampleteaser.pdf,24,66,596978,72274995
get-file,sampleteaser.pdf,25,66,596978,69249378
get-file,sampleteaser.pdf,26,66,596978,69669729
get-file,sampleteaser.pdf,27,66,596978,71272934
get-file,sampleteaser.pdf,28,66,596978,110432707
get-file,sampleteaser.pdf,29,66,596978,68424348
get-file,sampleteaser.pdf,30,66,596978,69986488
get-file,sampleteaser.pdf,31,66,596978,72570357
get-file,sampleteaser.pdf,32,66,596978,73169225
get-file,sampleteaser.pdf,33,66,596978,83033858
get-file,sampleteaser.pdf,34,66,596978,82093801
get-file,sampleteaser.pdf,35,66,596978,67956832
get-file,sampleteaser.pdf,36,66,596978,71529900
get-file,sampleteaser.pdf,37,66,596978,82391849
get-file,sampleteaser.pdf,38,66,596978,68821260
get-file,sampleteaser.pdf,39,66,596978,97313758
get-file,sampleteaser.pdf,40,66,596978,59165872
get-file,sampleteaser.pdf,41,66,596978,72741132
get-file,sampleteaser.pdf,42,66,596978,69676649
get-file,sampleteaser.pdf,43,66,596978,72736048
get-file,sampleteaser.pdf,44,66,596978,67490456
get-file,sampleteaser.pdf,45,66,596978,70383702
get-file,sampleteaser.pdf,46,66,596978,66095920
get-file,sampleteaser.pdf,47,66,596978,109138783
get-file,sampleteaser.pdf,48,66,596978,75937888
get-file,sampleteaser.pdf,49,66,596978,70884052
get-file,sampleteaser.pdf,50,66,596978,77751268
