size,msg,repetition,time
10,25,17,40897331
10,25,18,39160690
10,25,19,38427261
10,25,20,41058882
10,25,21,40506436
10,25,22,36576703
10,25,23,37824845
10,25,24,39734410
10,25,25,41354470
10,25,26,38596523
10,25,27,40101285
10,25,28,41394842
10,25,29,39052432
10,25,30,40426069
10,25,31,35097793
10,25,32,39160873
10,25,33,39669722
10,25,34,38309132
10,25,35,39238036
10,25,36,39973221
10,25,37,37935495
10,25,38,37830110
10,25,39,39496623
10,25,40,38749241
10,25,41,38852914
10,25,42,38735592
10,25,43,39855489
10,25,44,39716288
10,25,45,38932424
10,25,46,39884306
10,25,47,36513196
10,25,48,37557660
10,25,49,36238799
10,25,50,38182991
10,25,51,41020358
10,25,52,40311284
10,25,53,41027414
10,25,54,38422808
10,25,55,39679843
10,25,56,38460598
10,25,57,38027358
10,25,58,39745723
10,25,59,38731694
10,25,60,39008107
10,25,61,37426448
10,25,62,37434821
10,25,63,38222806
10,25,64,37047519
10,25,65,39868073
10,25,66,38701290
10,25,67,39750049
10,25,68,39804271
10,25,69,40952310
10,25,70,39799194
10,25,71,38794378
10,25,72,38994508
10,25,73,39136259
10,25,74,38290249
10,25,75,37476683
10,25,76,36996179
10,25,77,35292556
10,25,78,37599216
10,25,79,36286793
10,25,80,37378943
10,25,81,44224470
10,25,82,37843566
10,25,83,39016522
10,25,84,39893986
10,25,85,38686749
10,25,86,40284444
10,25,87,37196511
10,25,88,35759692
10,25,89,39391642
10,25,90,39605055
10,25,91,38005360
10,25,92,36434287
10,25,93,37658404
10,25,94,39163903
10,25,95,39632151
10,25,96,39614979
10,25,97,39166859
10,25,98,39769618
10,25,99,39171806
10,50,0,76215320
10,50,1,78879472
10,50,2,78061123
10,50,3,75931298
10,50,4,76295751
10,50,5,72265629
10,50,6,74268362
10,50,7,69827088
10,50,8,71821276
10,50,9,72895619
10,50,10,80190614
10,50,11,77264367
10,50,12,69515275
10,50,13,71543087
10,50,14,73898464
10,50,15,76704667
10,50,16,77223742
10,50,17,76721157
10,50,18,80038403
10,50,19,78386204
10,50,20,74313271
10,50,21,72056177
10,50,22,79598449
10,50,23,77503945
10,50,24,79398945
10,50,25,77712818
10,50,26,71258607
10,50,27,75008707
10,50,28,79253831
10,50,29,74036697
10,50,30,76409700
10,50,31,78983197
10,50,32,78782566
10,50,33,77074563
10,50,34,77509512
10,50,35,79481524
10,50,36,71632640
10,50,37,71947396
10,50,38,72615381
10,50,39,72364530
10,50,40,74430741
10,50,41,79953925
10,50,42,78892477
10,50,43,73223079
10,50,44,71784267
10,50,45,72257156
10,50,46,73230246
10,50,47,74499163
10,50,48,73869288
10,50,49,76096608
10,50,50,78550837
10,50,51,77885779
10,50,52,75622120
10,50,53,74711799
10,50,54,75361804
10,50,55,78609440
10,50,56,73130346
10,50,57,69392294
10,50,58,69966129
10,50,59,70397157
10,50,60,75367285
10,50,61,71612004
10,50,62,70335108
10,50,63,77311270
10,50,64,74145283
10,50,65,77156183
10,50,66,75759926
10,50,67,75752678
10,50,68,74869626
10,50,69,76662676
10,50,70,76510086
10,50,71,70919012
10,50,72,73130732
10,50,73,76526740
10,50,74,76251826
10,50,75,75590590
10,50,76,77750487
10,50,77,78704041
10,50,78,75930160
10,50,79,69866590
10,50,80,69275724
10,50,81,70616363
10,50,82,78514552
10,50,83,75625359
10,50,84,77671748
10,50,85,76274407
10,50,86,70236040
10,50,87,69011877
10,50,88,69714107
10,50,89,69292682
10,50,90,69566460
10,50,91,69385918
10,50,92,73126220
10,50,93,75903446
10,50,94,77912111
10,50,95,77579233
10,50,96,74735206
10,50,97,74730936
10,50,98,70016122
10,50,99,70647142
10,100,0,141567578
10,100,1,143274631
10,100,2,156544740
10,100,3,145441386
10,100,4,153739694
10,100,5,141816129
10,100,6,141726867
10,100,7,139335334
10,100,8,140313563
10,100,9,138010519
10,100,10,141161918
10,100,11,139177967
10,100,12,142395662
10,100,13,138252539
10,100,14,138730535
10,100,15,138099148
10,100,16,144381504
10,100,17,142319504
10,100,18,140719585
10,100,19,144129533
10,100,20,144308482
10,100,21,139937248
10,100,22,141646446
10,100,23,146989653
10,100,24,141980999
10,100,25,146065994
10,100,26,146544140
10,100,27,144427351
10,100,28,144388152
10,100,29,151017602
10,100,30,150809273
10,100,31,144130328
10,100,32,141424962
10,100,33,141275737
10,100,34,138472872
10,100,35,139090277
10,100,36,186904524
10,100,37,139817569
10,100,38,143356646
10,100,39,141753666
10,100,40,141774327
10,100,41,139172211
10,100,42,140357801
10,100,43,141944241
10,100,44,140078605
10,100,45,140004671
10,100,46,140365123
10,100,47,140645785
10,100,48,153302493
10,100,49,139645222
10,100,50,140460494
10,100,51,141454542
10,100,52,142366089
10,100,53,142978331
10,100,54,145899235
10,100,55,147243181
10,100,56,139692895
10,100,57,143975919
10,100,58,142229471
10,100,59,140450337
10,100,60,139522440
10,100,61,141457927
10,100,62,151930625
10,100,63,142323936
10,100,64,138889252
10,100,65,139432400
10,100,66,143384743
10,100,67,144186683
10,100,68,146040363
10,100,69,150885339
10,100,70,147618039
10,100,71,146929730
10,100,72,145493595
10,100,73,147931194
10,100,74,142129894
10,100,75,142498555
10,100,76,151338474
10,100,77,142706504
10,100,78,141864109
10,100,79,142941331
10,100,80,150452997
10,100,81,155039565
10,100,82,156498265
10,100,83,157868162
10,100,84,153123280
10,100,85,159335870
10,100,86,149167596
10,100,87,139807002
10,100,88,145211999
10,100,89,143692277
10,100,90,149698960
10,100,91,142938405
10,100,92,149301202
10,100,93,145956093
10,100,94,146805720
10,100,95,145565798
10,100,96,139086365
10,100,97,144147829
10,100,98,142856374
10,100,99,143450812
100,1,0,1393354
100,1,1,1377420
100,1,2,1407112
100,1,3,1435567
100,1,4,1407503
100,1,5,1373625
100,1,6,1393576
100,1,7,1373940
100,1,8,1391994
100,1,9,1506215
100,1,10,1413210
100,1,11,1415270
100,1,12,1415213
100,1,13,1399785
100,1,14,1411090
100,1,15,1425616
100,1,16,1406843
100,1,17,1417877
100,1,18,1386440
100,1,19,1434618
100,1,20,1414314
100,1,21,1387352
100,1,22,1430404
100,1,23,1387220
100,1,24,1430004
100,1,25,1386005
100,1,26,1421127
100,1,27,1433827
100,1,28,1424297
100,1,29,1441689
100,1,30,1408146
100,1,31,1430589
100,1,32,1418758
100,1,33,1380050
100,1,34,1391689
100,1,35,1395227
100,1,36,1448283
100,1,37,1392625
100,1,38,1386297
100,1,39,1388826
100,1,40,1379248
100,1,41,1387379
100,1,42,1455260
100,1,43,1379469
100,1,44,1397663
100,1,45,1643647
100,1,46,1391485
100,1,47,1379561
100,1,48,1391459
100,1,49,1463513
100,1,50,1407822
100,1,51,1391718
100,1,52,1497693
100,1,53,1497205
100,1,54,1388543
100,1,55,1375969
100,1,56,1413836
100,1,57,1412620
100,1,58,1380619
100,1,59,1386765
100,1,60,1542966
100,1,61,1580869
100,1,62,1435623
100,1,63,1545009
100,1,64,1668671
100,1,65,1629679
100,1,66,1440338
100,1,67,1540172
100,1,68,1630720
100,1,69,1415399
100,1,70,1686665
100,1,71,1542299
100,1,72,1665849
100,1,73,1662672
100,1,74,1503435
100,1,75,1425130
100,1,76,1485634
100,1,77,1701501
100,1,78,1387113
100,1,79,1594313
100,1,80,1633706
100,1,81,1532382
100,1,82,1417583
100,1,83,1437649
100,1,84,1377342
100,1,85,1651152
100,1,86,1740602
100,1,87,1653163
100,1,88,1374965
100,1,89,1625653
100,1,90,1403573
100,1,91,1514673
100,1,92,1533710
100,1,93,1457809
100,1,94,1400165
100,1,95,1450048
100,1,96,1397684
100,1,97,1450760
100,1,98,1414651
100,1,99,1472581
100,10,0,15072805
100,10,1,17537637
100,10,2,15512895
100,10,3,15426608
100,10,4,14147506
100,10,5,13963558
100,10,6,14357881
100,10,7,14010396
100,10,8,14024410
100,10,9,14409970
100,10,10,13902303
100,10,11,13899842
100,10,12,14012410
100,10,13,13972548
100,10,14,14033361
100,10,15,13907858
100,10,16,14026124
100,10,17,13965137
100,10,18,14112630
100,10,19,14093942
100,10,20,14282336
100,10,21,14235065
100,10,22,17323305
100,10,23,15179020
100,10,24,15110847
100,10,25,14483414
100,10,26,14290784
100,10,27,14117913
100,10,28,14054501
100,10,29,14398338
100,10,30,14236885
100,10,31,14539248
100,10,32,14098380
100,10,33,14166075
100,10,34,14056220
100,10,35,14117444
100,10,36,13867756
100,10,37,14073951
100,10,38,14094013
100,10,39,14099765
100,10,40,13904851
100,10,41,13950980
100,10,42,14182828
100,10,43,14794428
100,10,44,14225845
100,10,45,14161339
100,10,46,14280700
100,10,47,15464781
100,10,48,13908430
100,10,49,14027563
100,10,50,13687787
100,10,51,13999354
100,10,52,13858715
100,10,53,13904216
100,10,54,14027303
100,10,55,13870386
100,10,56,13972944
100,10,57,14147623
100,10,58,13912401
100,10,59,13897706
100,10,60,13951125
100,10,61,14078128
100,10,62,13964277
100,10,63,13945490
100,10,64,14056288
100,10,65,14178859
100,10,66,14228058
100,10,67,14429519
100,10,68,14488562
100,10,69,16125942
100,10,70,14583357
100,10,71,14546185
100,10,72,14511606
100,10,73,14237283
100,10,74,15538633
100,10,75,14224665
100,10,76,14420022
100,10,77,14639220
100,10,78,14883204
100,10,79,15027083
100,10,80,15002883
100,10,81,14894780
100,10,82,14455065
100,10,83,16208781
100,10,84,14850458
100,10,85,13980689
100,10,86,14415257
100,10,87,14561402
100,10,88,14342492
100,10,89,15798902
100,10,90,14308568
100,10,91,15668764
100,10,92,14499193
100,10,93,15036938
100,10,94,14618526
100,10,95,17238498
100,10,96,17551254
100,10,97,14532207
100,10,98,14227925
100,10,99,14036133
100,25,0,36490558
100,25,1,38367191
100,25,2,40764744
100,25,3,37852330
100,25,4,35489645
100,25,5,35574989
100,25,6,37016625
100,25,7,35483992
100,25,8,35250818
100,25,9,35362664
100,25,10,35950751
100,25,11,36044673
100,25,12,35799578
100,25,13,34663689
100,25,14,35118427
100,25,15,34981578
100,25,16,35115941
100,25,17,35160625
100,25,18,35061856
100,25,19,35157673
100,25,20,35072763
100,25,21,35437368
100,25,22,35403038
100,25,23,36575123
100,25,24,44088452
100,25,25,35320443
100,25,26,35153953
100,25,27,35394894
100,25,28,35274951
100,25,29,34598900
100,25,30,35386171
100,25,31,35487262
100,25,32,35386874
100,25,33,35293498
100,25,34,39641461
100,25,35,35502722
100,25,36,35377213
100,25,37,36408666
100,25,38,39580085
100,25,39,35293552
100,25,40,35307652
100,25,41,35372402
100,25,42,35343035
100,25,43,35152642
100,25,44,34929465
100,25,45,35738393
100,25,46,35406803
100,25,47,36511118
100,25,48,36108679
100,25,49,35583737
100,25,50,36445297
100,25,51,40646661
100,25,52,36159350
100,25,53,35821962
100,25,54,35681034
100,25,55,36180400
100,25,56,35789946
100,25,57,35727650
100,25,58,36263383
100,25,59,35358003
100,25,60,36010594
100,25,61,35775499
100,25,62,35223134
100,25,63,36098334
100,25,64,37026685
100,25,65,38615615
100,25,66,36874904
100,25,67,35370605
100,25,68,35658610
100,25,69,35307451
100,25,70,34944704
100,25,71,35300696
100,25,72,35053055
100,25,73,34994436
100,25,74,35935236
100,25,75,35732116
100,25,76,35177253
100,25,77,35377268
100,25,78,39063887
100,25,79,36514030
100,25,80,36483654
100,25,81,37671857
100,25,82,37539776
100,25,83,36533689
100,25,84,37035142
100,25,85,36735232
100,25,86,37518118
100,25,87,36692209
100,25,88,36988218
100,25,89,37214170
100,25,90,35807585
100,25,91,36426931
100,25,92,36624451
100,25,93,36510066
100,25,94,36083624
100,25,95,35441642
100,25,96,36966577
100,25,97,37638170
100,25,98,35390497
100,25,99,35170544
100,50,0,71742271
100,50,1,71749609
100,50,2,70542059
100,50,3,74562476
100,50,4,70953577
100,50,5,71262430
100,50,6,71866834
100,50,7,71578444
100,50,8,73909451
100,50,9,75873598
100,50,10,77767937
100,50,11,77399509
100,50,12,75378805
100,50,13,76436036
100,50,14,70621997
100,50,15,70332090
100,50,16,70524473
100,50,17,70856828
100,50,18,72611848
100,50,19,73363900
100,50,20,76533738
100,50,21,73981631
100,50,22,71269284
100,50,23,73241225
100,50,24,74427776
100,50,25,74344830
100,50,26,75884486
100,50,27,73452512
100,50,28,72967928
100,50,29,76082868
100,50,30,72763343
100,50,31,70368970
100,50,32,72656614
100,50,33,75378503
100,50,34,72453887
100,50,35,71675521
100,50,36,73230203
100,50,37,72185079
100,50,38,72636142
100,50,39,71079702
100,50,40,74176770
100,50,41,69958992
100,50,42,71132154
100,50,43,73089975
100,50,44,70788136
100,50,45,71100566
100,50,46,71155576
100,50,47,70225351
100,50,48,72669976
100,50,49,74849134
100,50,50,74852477
100,50,51,75821629
100,50,52,74784853
100,50,53,74978573
100,50,54,76184423
100,50,55,73813561
100,50,56,74123011
100,50,57,75086711
100,50,58,77209916
100,50,59,75518702
100,50,60,77935046
100,50,61,77914977
100,50,62,78970615
100,50,63,77050704
100,50,64,77907222
100,50,65,76048323
100,50,66,77060423
100,50,67,75795908
100,50,68,70797556
100,50,69,71187279
100,50,70,71150100
100,50,71,72248702
100,50,72,72029249
100,50,73,70777365
100,50,74,72834116
100,50,75,71466426
100,50,76,70406310
100,50,77,70478021
100,50,78,71255578
100,50,79,71345352
100,50,80,70971296
100,50,81,70889731
100,50,82,72168175
100,50,83,73032908
100,50,84,77102489
100,50,85,74332694
100,50,86,73455658
100,50,87,76413709
100,50,88,71669558
100,50,89,70196015
100,50,90,72307234
100,50,91,73899296
100,50,92,75485763
100,50,93,75714310
100,50,94,73850853
100,50,95,73521779
100,50,96,75139940
100,50,97,74259899
100,50,98,74661165
100,50,99,72809722
100,100,0,142184537
100,100,1,150326940
100,100,2,149223401
100,100,3,146735636
100,100,4,150138023
100,100,5,153522808
100,100,6,152615670
100,100,7,143353770
100,100,8,141165417
100,100,9,148269615
100,100,10,149287043
100,100,11,157129709
100,100,12,142821729
100,100,13,149232801
100,100,14,147424559
100,100,15,140031357
100,100,16,142007796
100,100,17,140526572
100,100,18,145171133
100,100,19,140378640
100,100,20,141412581
100,100,21,142311037
100,100,22,146504104
100,100,23,144818195
100,100,24,141943712
100,100,25,142368886
100,100,26,145656713
100,100,27,144271737
100,100,28,140202613
100,100,29,142111808
100,100,30,147581936
100,100,31,148511229
100,100,32,146162978
100,100,33,147183322
100,100,34,148608677
100,100,35,149506334
100,100,36,145195255
100,100,37,144696869
100,100,38,144500970
100,100,39,141252688
100,100,40,140641039
100,100,41,152810553
100,100,42,142161798
100,100,43,142890469
100,100,44,140430501
100,100,45,148292511
100,100,46,154070389
100,100,47,156182765
100,100,48,147488591
100,100,49,149819092
100,100,50,156448537
100,100,51,152634186
100,100,52,149486803
100,100,53,152510713
100,100,54,157879980
100,100,55,149867654
100,100,56,148434271
100,100,57,142929244
100,100,58,152668707
100,100,59,151228764
100,100,60,151543846
100,100,61,154380574
100,100,62,149112797
100,100,63,157739791
100,100,64,155579441
100,100,65,150171110
100,100,66,148467794
100,100,67,150391410
100,100,68,150481565
100,100,69,151852745
100,100,70,153338764
100,100,71,151525823
100,100,72,153072237
100,100,73,150908006
100,100,74,147674570
100,100,75,150809201
100,100,76,158072354
100,100,77,151427410
100,100,78,144631141
100,100,79,139691391
100,100,80,150513517
100,100,81,152095744
100,100,82,149688466
100,100,83,152956467
100,100,84,164727409
100,100,85,161898399
100,100,86,151884044
100,100,87,160284491
100,100,88,158948545
100,100,89,156715197
100,100,90,152913087
100,100,91,154455906
100,100,92,152797417
100,100,93,148199240
100,100,94,157462201
100,100,95,157266456
100,100,96,156381040
100,100,97,155691763
100,100,98,158087415
100,100,99,156038724
1000,1,0,1498009
1000,1,1,1534479
1000,1,2,1577453
1000,1,3,1574414
1000,1,4,1611600
1000,1,5,1474308
1000,1,6,1514331
1000,1,7,1668139
1000,1,8,1723310
1000,1,9,1652870
1000,1,10,1536111
1000,1,11,1591629
1000,1,12,1624733
1000,1,13,1569930
1000,1,14,1531703
1000,1,15,1612689
1000,1,16,1550503
1000,1,17,1605799
1000,1,18,1668881
1000,1,19,1549517
1000,1,20,1559472
1000,1,21,1728436
1000,1,22,1704117
1000,1,23,1690597
1000,1,24,1555663
1000,1,25,1628871
1000,1,26,1632920
1000,1,27,1648291
1000,1,28,1501977
1000,1,29,1519658
1000,1,30,1704854
1000,1,31,1685423
1000,1,32,1576348
1000,1,33,1622258
1000,1,34,1503014
1000,1,35,1698854
1000,1,36,1499079
1000,1,37,1719224
1000,1,38,1609198
1000,1,39,1585004
1000,1,40,1612818
1000,1,41,1703599
1000,1,42,1645680
1000,1,43,1629490
1000,1,44,1665751
1000,1,45,1583154
1000,1,46,1624429
1000,1,47,1494668
1000,1,48,1818525
1000,1,49,1684718
1000,1,50,1934203
1000,1,51,1665151
1000,1,52,1625957
1000,1,53,1590711
1000,1,54,1554223
1000,1,55,1653519
1000,1,56,1679440
1000,1,57,1518631
1000,1,58,1532350
1000,1,59,1643154
1000,1,60,1657675
1000,1,61,1545540
1000,1,62,1618868
1000,1,63,1572300
1000,1,64,1661597
1000,1,65,1623994
1000,1,66,1628206
1000,1,67,1625359
1000,1,68,1666095
1000,1,69,1700652
1000,1,70,1608987
1000,1,71,1561451
1000,1,72,1596044
1000,1,73,1590585
1000,1,74,1529160
1000,1,75,1589053
1000,1,76,1602884
1000,1,77,1641116
1000,1,78,1521130
1000,1,79,1654655
1000,1,80,1715167
1000,1,81,1583254
1000,1,82,1659662
1000,1,83,1615902
1000,1,84,1667817
1000,1,85,1655580
1000,1,86,1657041
1000,1,87,1473773
1000,1,88,1474487
1000,1,89,1489190
1000,1,90,1512295
1000,1,91,1679196
1000,1,92,1548278
1000,1,93,1654276
1000,1,94,1572573
1000,1,95,1600504
1000,1,96,1853423
1000,1,97,1661384
1000,1,98,1612539
1000,1,99,1652422
1000,10,0,16558580
1000,10,1,16250366
1000,10,2,16384848
1000,10,3,16675022
1000,10,4,16370472
1000,10,5,17187804
1000,10,6,16249282
1000,10,7,16298921
1000,10,8,16722703
1000,10,9,16891843
1000,10,10,17499424
1000,10,11,17063861
1000,10,12,16818818
1000,10,13,16936546
1000,10,14,15997228
1000,10,15,16652470
1000,10,16,15918151
1000,10,17,15407268
1000,10,18,15655872
1000,10,19,15180742
1000,10,20,16958110
1000,10,21,17499424
1000,10,22,16424158
1000,10,23,16417893
1000,10,24,16680562
1000,10,25,16798254
1000,10,26,15633291
1000,10,27,15879435
1000,10,28,16259370
1000,10,29,16225746
1000,10,30,16042926
1000,10,31,16131443
1000,10,32,16085341
1000,10,33,16023475
1000,10,34,16284885
1000,10,35,16727336
1000,10,36,15900624
1000,10,37,16228429
1000,10,38,16565732
1000,10,39,16576741
1000,10,40,16482167
1000,10,41,16553857
1000,10,42,17082953
1000,10,43,15839614
1000,10,44,15802263
1000,10,45,16157141
1000,10,46,17253371
1000,10,47,17072288
1000,10,48,16769461
1000,10,49,15966923
1000,10,50,16119176
1000,10,51,16921797
1000,10,52,16396849
1000,10,53,16778788
1000,10,54,15766120
1000,10,55,15706098
1000,10,56,16518410
1000,10,57,16060538
1000,10,58,16369699
1000,10,59,16265307
1000,10,60,17561795
1000,10,61,16098526
1000,10,62,16158135
1000,10,63,15936503
1000,10,64,16112889
1000,10,65,16887246
1000,10,66,16400768
1000,10,67,16363528
1000,10,68,15661263
1000,10,69,16102357
1000,10,70,17756116
1000,10,71,16353834
1000,10,72,16610703
1000,10,73,16322729
1000,10,74,15876071
1000,10,75,16051515
1000,10,76,16096158
1000,10,77,16310803
1000,10,78,17288859
1000,10,79,16232001
1000,10,80,16185380
1000,10,81,16342017
1000,10,82,16619662
1000,10,83,16444878
1000,10,84,17121571
1000,10,85,16997208
1000,10,86,16716409
1000,10,87,16884297
1000,10,88,16620042
1000,10,89,17020929
1000,10,90,16445666
1000,10,91,17159552
1000,10,92,16521925
1000,10,93,16796309
1000,10,94,16766923
1000,10,95,16683238
1000,10,96,17131488
1000,10,97,16891508
1000,10,98,17606897
1000,10,99,16502687
1000,25,0,41352475
1000,25,1,41480294
1000,25,2,41886154
1000,25,3,40008493
1000,25,4,40575704
1000,25,5,40105992
1000,25,6,41023011
1000,25,7,39965025
1000,25,8,41455285
1000,25,9,42117376
1000,25,10,41869649
1000,25,11,42127086
1000,25,12,43275930
1000,25,13,41923945
1000,25,14,41600954
1000,25,15,40523193
1000,25,16,40483337
1000,25,17,38585368
1000,25,18,39223739
1000,25,19,38881429
1000,25,20,39147634
1000,25,21,39304446
1000,25,22,38756712
1000,25,23,39771337
1000,25,24,38863618
1000,25,25,39282601
1000,25,26,38646370
1000,25,27,38820244
1000,25,28,38799952
1000,25,29,41322367
1000,25,30,38672085
1000,25,31,38599127
1000,25,32,38636827
1000,25,33,39032139
1000,25,34,38555393
1000,25,35,38689551
1000,25,36,39978594
1000,25,37,38238640
1000,25,38,38628549
1000,25,39,39836193
1000,25,40,38815526
1000,25,41,38249315
1000,25,42,38658704
1000,25,43,40479004
1000,25,44,39805156
1000,25,45,39660084
1000,25,46,38671184
1000,25,47,39823448
1000,25,48,39474709
1000,25,49,39554210
1000,25,50,40226990
1000,25,51,39469042
1000,25,52,39224320
1000,25,53,38634441
1000,25,54,38787540
1000,25,55,38809056
1000,25,56,40219106
1000,25,57,40068871
1000,25,58,39651015
1000,25,59,40895253
1000,25,60,43244238
1000,25,61,40854450
1000,25,62,51436896
1000,25,63,42420003
1000,25,64,41244495
1000,25,65,40815264
1000,25,66,40116966
1000,25,67,40367167
1000,25,68,40327263
1000,25,69,40489627
1000,25,70,38989263
1000,25,71,38729432
1000,25,72,39061320
1000,25,73,39984667
1000,25,74,40399938
1000,25,75,39031336
1000,25,76,39222520
1000,25,77,39974312
1000,25,78,39651978
1000,25,79,38477272
1000,25,80,39439818
1000,25,81,43541149
1000,25,82,38429521
1000,25,83,38722213
1000,25,84,38469519
1000,25,85,38813503
1000,25,86,38572174
1000,25,87,39220765
1000,25,88,40362536
1000,25,89,40069386
1000,25,90,40372812
1000,25,91,39508247
1000,25,92,40712632
1000,25,93,40449650
1000,25,94,40444366
1000,25,95,40258837
1000,25,96,39267363
1000,25,97,40173255
1000,25,98,41895955
1000,25,99,40935095
1000,50,0,81061698
1000,50,1,81523963
1000,50,2,82788810
1000,50,3,80652508
1000,50,4,84210612
1000,50,5,82631057
1000,50,6,83773566
1000,50,7,85174832
1000,50,8,80929114
1000,50,9,81113592
1000,50,10,80815764
1000,50,11,81284654
1000,50,12,80998392
1000,50,13,79650119
1000,50,14,78715598
1000,50,15,79493958
1000,50,16,77859827
1000,50,17,77205898
1000,50,18,77612961
1000,50,19,82173196
1000,50,20,81187150
1000,50,21,83097630
1000,50,22,82536341
1000,50,23,83088457
1000,50,24,81717785
1000,50,25,80662318
1000,50,26,79501261
1000,50,27,83150192
1000,50,28,81892604
1000,50,29,81231408
1000,50,30,81716008
1000,50,31,80523760
1000,50,32,80676717
1000,50,33,80815478
1000,50,34,81211908
1000,50,35,80283391
1000,50,36,80703989
1000,50,37,81168030
1000,50,38,81130638
1000,50,39,78224879
1000,50,40,80081702
1000,50,41,79908620
1000,50,42,79985553
1000,50,43,79748261
1000,50,44,80030418
1000,50,45,80760606
1000,50,46,81700976
1000,50,47,80509257
1000,50,48,80400887
1000,50,49,82669241
1000,50,50,81257898
1000,50,51,85287007
1000,50,52,83338743
1000,50,53,82421695
1000,50,54,83259664
1000,50,55,83522426
1000,50,56,79219639
1000,50,57,80579919
1000,50,58,80849337
1000,50,59,79003393
1000,50,60,78924727
